fold_id,t_end,mse,mae,skill_vs_naive,mode,target_granularity,aux_source,run_type
0,730,535.2678833007812,6.583333492279053,0.011576947586408703,S3_gru_h64,drug,none,manual
1,744,262.01190185546875,4.779761791229248,0.033569740272049176,S3_gru_h64,drug,none,manual
2,758,229.5282745361328,5.1473212242126465,-0.0016624716437247944,S3_gru_h64,drug,none,manual
3,772,73.01190185546875,2.982142925262451,0.08863964137613678,S3_gru_h64,drug,none,manual
4,786,47.50893020629883,2.0386905670166016,0.07100037871065767,S3_gru_h64,drug,none,manual
5,800,51.69791793823242,2.5997023582458496,-0.03868813333420196,S3_gru_h64,drug,none,manual
6,814,39.60118865966797,2.2232143878936768,0.011294402380692237,S3_gru_h64,drug,none,manual
7,828,96.56547546386719,3.264880895614624,0.012644008576255028,S3_gru_h64,drug,none,manual
8,842,82.52678680419922,3.345238208770752,-0.11162779034791948,S3_gru_h64,drug,none,manual
9,856,212.04017639160156,5.421131134033203,0.016401280805708796,S3_gru_h64,drug,none,manual
10,870,50.11458206176758,2.748511791229248,-0.2774826664861867,S3_gru_h64,drug,none,manual
11,884,66.40327453613281,2.796130895614624,0.009544260698175155,S3_gru_h64,drug,none,manual
12,898,48.779762268066406,2.5059523582458496,-0.009640573216955772,S3_gru_h64,drug,none,manual
13,912,40.4836311340332,2.168154716491699,-0.029868247244282164,S3_gru_h64,drug,none,manual
14,926,54.84375,2.5550594329833984,0.01756679105479675,S3_gru_h64,drug,none,manual
15,940,51.2648811340332,2.6636905670166016,-0.029618308703124763,S3_gru_h64,drug,none,manual
16,954,44.67410659790039,2.4776785373687744,0.11062067572344836,S3_gru_h64,drug,none,manual
17,968,77.23661041259766,3.355654716491699,-0.06739192183869358,S3_gru_h64,drug,none,manual
18,982,36.99553680419922,2.108630895614624,-0.0043631816688167735,S3_gru_h64,drug,none,manual
19,996,78.21428680419922,2.8065476417541504,0.10092371100893449,S3_gru_h64,drug,none,manual
20,1010,78.07142639160156,2.657738208770752,-0.2549995121888702,S3_gru_h64,drug,none,manual
21,1024,121.39137268066406,3.561011791229248,0.07563734564530245,S3_gru_h64,drug,none,manual
22,1038,55.994049072265625,2.9761905670166016,0.06335098258625194,S3_gru_h64,drug,none,manual
23,1052,70.41815185546875,2.7574405670166016,0.0162364166711344,S3_gru_h64,drug,none,manual
24,1066,59.56547546386719,2.6458332538604736,0.04959992735081675,S3_gru_h64,drug,none,manual
25,1080,83.46428680419922,3.282738208770752,0.04656021675315447,S3_gru_h64,drug,none,manual
26,1094,62.02827453613281,2.840773820877075,-0.047074816825303234,S3_gru_h64,drug,none,manual
27,1108,49.34672546386719,2.5372023582458496,0.024963256961429314,S3_gru_h64,drug,none,manual
28,1122,53.480655670166016,2.5074405670166016,0.1063729008455897,S3_gru_h64,drug,none,manual
29,1136,75.92411041259766,2.4895832538604736,0.10172712756498847,S3_gru_h64,drug,none,manual
30,1150,40.099700927734375,2.1473214626312256,0.059146037696467424,S3_gru_h64,drug,none,manual
31,1164,69.5014877319336,2.909226179122925,0.22210193294843616,S3_gru_h64,drug,none,manual
32,1178,61.90922546386719,3.034226179122925,0.009051271242119019,S3_gru_h64,drug,none,manual
33,1192,22.818452835083008,1.6845238208770752,0.22158482688367187,S3_gru_h64,drug,none,manual
34,1206,29.9761905670166,1.7440476417541504,0.17628296211054784,S3_gru_h64,drug,none,manual
35,1220,30.782737731933594,1.5505952835083008,0.24674092988804508,S3_gru_h64,drug,none,manual
36,1234,33.1101188659668,1.711309552192688,0.308533808245937,S3_gru_h64,drug,none,manual
37,1248,13.78125,1.2157738208770752,0.2325349740263961,S3_gru_h64,drug,none,manual
38,1262,15.782737731933594,1.4077380895614624,0.23200577663969235,S3_gru_h64,drug,none,manual
39,1276,17.230655670166016,1.367559552192688,0.2941355631182244,S3_gru_h64,drug,none,manual
40,1290,34.23660659790039,1.921130895614624,0.0818134441291607,S3_gru_h64,drug,none,manual
41,1304,30.565475463867188,1.7291666269302368,0.18964770932580777,S3_gru_h64,drug,none,manual
42,1318,25.793155670166016,1.828869104385376,-0.2364817207368577,S3_gru_h64,drug,none,manual
43,1332,40.842262268066406,2.3541667461395264,-0.5652124462013473,S3_gru_h64,drug,none,manual
44,1346,16.32291603088379,1.4002976417541504,0.08385541890080539,S3_gru_h64,drug,none,manual
45,1360,25.171131134033203,1.430059552192688,0.16108715661152984,S3_gru_h64,drug,none,manual
46,1374,37.345237731933594,2.017857074737549,-0.07092255837449724,S3_gru_h64,drug,none,manual
47,1388,22.379465103149414,1.5967261791229248,0.06659629516224153,S3_gru_h64,drug,none,manual
48,1402,21.394344329833984,1.5044642686843872,0.13448923065146967,S3_gru_h64,drug,none,manual
49,1416,25.331844329833984,1.7366071939468384,0.12089445264928766,S3_gru_h64,drug,none,manual
50,1430,22.633928298950195,1.4940476417541504,0.05645158853655219,S3_gru_h64,drug,none,manual
51,1444,29.675594329833984,1.6934523582458496,0.0950674394281692,S3_gru_h64,drug,none,manual
52,1458,67.88987731933594,3.1785714626312256,-0.036368978980318545,S3_gru_h64,drug,none,manual
53,1472,44.755950927734375,2.3363094329833984,-0.3791901003514009,S3_gru_h64,drug,none,manual
54,1486,47.623512268066406,2.376488208770752,0.07647242892238992,S3_gru_h64,drug,none,manual
55,1500,31.848215103149414,2.0565476417541504,-0.3097919944224772,S3_gru_h64,drug,none,manual
56,1514,75.44493865966797,3.358630895614624,-0.0750423495446948,S3_gru_h64,drug,none,manual
57,1528,34.782737731933594,1.711309552192688,0.27497749732035226,S3_gru_h64,drug,none,manual
58,1542,22.4613094329834,1.6309523582458496,0.12937646318297824,S3_gru_h64,drug,none,manual
59,1556,27.184524536132812,1.9404761791229248,0.08504454852620957,S3_gru_h64,drug,none,manual
60,1570,23.391368865966797,1.71875,0.21456054175137718,S3_gru_h64,drug,none,manual
61,1584,30.995534896850586,1.828869104385376,0.18333661829547354,S3_gru_h64,drug,none,manual
62,1598,41.26785659790039,2.2083332538604736,0.14001302605744104,S3_gru_h64,drug,none,manual
63,1612,77.65625,2.6473214626312256,0.08891724963027903,S3_gru_h64,drug,none,manual
64,1626,45.2351188659668,2.2916667461395264,0.19569241780260394,S3_gru_h64,drug,none,manual
65,1640,59.261905670166016,2.544642925262451,0.0456059479389469,S3_gru_h64,drug,none,manual
66,1654,54.175594329833984,2.4434523582458496,0.05446330742470773,S3_gru_h64,drug,none,manual
67,1668,48.94643020629883,2.449404716491699,0.055750130734797954,S3_gru_h64,drug,none,manual
68,1682,64.0952377319336,2.699404716491699,0.006710807120012818,S3_gru_h64,drug,none,manual
69,1696,41.56696319580078,2.233630895614624,0.0636878678289915,S3_gru_h64,drug,none,manual
70,1710,59.04166793823242,2.217261791229248,0.022927039934164117,S3_gru_h64,drug,none,manual
71,1724,47.488094329833984,1.9880952835083008,0.008543807161439654,S3_gru_h64,drug,none,manual
72,1738,52.212799072265625,2.266369104385376,0.08916981411567748,S3_gru_h64,drug,none,manual
73,1752,43.7351188659668,2.220238208770752,0.15397677219629569,S3_gru_h64,drug,none,manual
74,1766,86.8735122680664,2.626488208770752,0.08039947317958152,S3_gru_h64,drug,none,manual
75,1780,61.806549072265625,2.294642925262451,0.09553364143506005,S3_gru_h64,drug,none,manual
76,1794,53.29464340209961,2.1666667461395264,0.1488461369984727,S3_gru_h64,drug,none,manual
77,1808,50.11756134033203,2.2872023582458496,0.13776238554267473,S3_gru_h64,drug,none,manual
78,1822,86.36458587646484,2.793154716491699,0.055049006902245345,S3_gru_h64,drug,none,manual
79,1836,88.14137268066406,3.1622023582458496,0.03535712240009736,S3_gru_h64,drug,none,manual
80,1850,188.15029907226562,5.361607074737549,-0.4437403294443283,S3_gru_h64,drug,none,manual
81,1864,69.88243865966797,3.034226179122925,0.28109551956911716,S3_gru_h64,drug,none,manual
82,1878,98.09672546386719,3.686011791229248,0.023363648323429076,S3_gru_h64,drug,none,manual
83,1892,50.4375,2.5357143878936768,0.2919129800701431,S3_gru_h64,drug,none,manual
84,1906,68.34672546386719,2.766369104385376,0.22110673221362354,S3_gru_h64,drug,none,manual
85,1920,64.21428680419922,2.824404716491699,0.3009784331117512,S3_gru_h64,drug,none,manual
86,1934,57.324405670166016,2.377976179122925,0.2671270549559279,S3_gru_h64,drug,none,manual
87,1948,60.67410659790039,2.421130895614624,0.3137014004150407,S3_gru_h64,drug,none,manual
88,1962,64.23065185546875,2.6770832538604736,0.21896720249311818,S3_gru_h64,drug,none,manual
89,1976,72.70982360839844,3.2455356121063232,-0.004068860030161492,S3_gru_h64,drug,none,manual
90,1990,41.21875,2.251488208770752,0.3582103239938893,S3_gru_h64,drug,none,manual
91,2004,49.84077453613281,2.53125,0.36896145386162194,S3_gru_h64,drug,none,manual
92,2018,62.4523811340332,2.672619104385376,0.27506392528952917,S3_gru_h64,drug,none,manual
93,2032,63.09821319580078,2.4434523582458496,0.2582654026531799,S3_gru_h64,drug,none,manual
94,2046,43.58928680419922,2.3065476417541504,0.364005442093269,S3_gru_h64,drug,none,manual
95,2060,36.40922546386719,2.1324405670166016,0.17318869568486628,S3_gru_h64,drug,none,manual
96,2074,22.66666603088379,1.4910714626312256,0.357516474780767,S3_gru_h64,drug,none,manual
97,2088,62.77083206176758,2.4434523582458496,0.05725912894738083,S3_gru_h64,drug,none,manual
98,2102,61.4211311340332,2.5669643878936768,-0.2854651381877453,S3_gru_h64,drug,none,manual
99,2116,51.01785659790039,2.1011905670166016,-0.027266761184658872,S3_gru_h64,drug,none,manual
100,2130,39.81696319580078,2.15625,0.26356205634102925,S3_gru_h64,drug,none,manual
101,2144,102.73065185546875,2.846726179122925,-0.16778872609749773,S3_gru_h64,drug,none,manual
102,2158,104.57440185546875,2.877976179122925,0.0017897727769268235,S3_gru_h64,drug,none,manual
103,2172,80.99553680419922,2.861607074737549,0.06893721076531212,S3_gru_h64,drug,none,manual
104,2186,87.8735122680664,2.7752976417541504,-0.15138342366755642,S3_gru_h64,drug,none,manual
105,2200,57.36458206176758,2.784226179122925,0.2825423865798835,S3_gru_h64,drug,none,manual
106,2214,42.77231979370117,2.355654716491699,0.3877172749080826,S3_gru_h64,drug,none,manual
107,2228,36.318450927734375,1.9642857313156128,0.026252827070574414,S3_gru_h64,drug,none,manual
108,2242,46.55506134033203,2.2455356121063232,0.31433142182686147,S3_gru_h64,drug,none,manual
109,2256,66.80059814453125,3.190476179122925,-0.17319609647831657,S3_gru_h64,drug,none,manual
110,2270,65.07291412353516,2.6145832538604736,0.13543177642394355,S3_gru_h64,drug,none,manual
111,2284,30.209821701049805,1.8467261791229248,0.3387511800375308,S3_gru_h64,drug,none,manual
112,2298,21.665178298950195,1.6979166269302368,0.31564350926136353,S3_gru_h64,drug,none,manual
113,2312,41.69047546386719,2.1041667461395264,0.017534049936910878,S3_gru_h64,drug,none,manual
114,2326,78.90625,2.653273820877075,0.027474613245223267,S3_gru_h64,drug,none,manual
115,2340,37.818450927734375,1.9642857313156128,0.02193664610183166,S3_gru_h64,drug,none,manual
116,2354,24.3199405670166,1.7306547164916992,0.10153931902986713,S3_gru_h64,drug,none,manual
117,2368,30.547618865966797,1.6339285373687744,0.08719821102647118,S3_gru_h64,drug,none,manual
118,2382,27.6488094329834,1.6071428060531616,0.08060763363988122,S3_gru_h64,drug,none,manual
119,2396,46.001487731933594,2.0580356121063232,0.09385901021626009,S3_gru_h64,drug,none,manual
120,2410,63.18303680419922,2.6622023582458496,-0.054148684950143355,S3_gru_h64,drug,none,manual
121,2424,33.52827453613281,2.2604167461395264,0.19339129062187688,S3_gru_h64,drug,none,manual
122,2438,22.269344329833984,1.483630895614624,0.2941703697550866,S3_gru_h64,drug,none,manual
123,2452,63.369049072265625,2.1636905670166016,0.12020163769722458,S3_gru_h64,drug,none,manual
124,2466,32.93303680419922,1.742559552192688,0.11818140961081569,S3_gru_h64,drug,none,manual
125,2480,35.26339340209961,1.9866071939468384,0.15422224312349997,S3_gru_h64,drug,none,manual
126,2494,42.31547546386719,1.9910714626312256,0.03961635728156687,S3_gru_h64,drug,none,manual
127,2508,33.17708206176758,1.8943452835083008,0.19000908136637917,S3_gru_h64,drug,none,manual
128,2522,29.168155670166016,1.8169642686843872,0.3268424734916817,S3_gru_h64,drug,none,manual
129,2536,31.3511905670166,1.8571428060531616,0.05896013397680555,S3_gru_h64,drug,none,manual
