run_id,fold_id,t_end,mse,rmse,mae,naive_mse,skill_vs_naive,worst_h,worst_h_mse,stage1_signature,stage1_reused,full_refit
RUN_S01_TS_LATENT_BASELINE_ALIAS_E01_CAP_100_100,0,730,33.470237731933594,5.785346984863281,1.7589285373687744,31.675594329833984,-0.05665697645361334,5,110.91666412353516,e1949264e9a7e8cd8f86,False,True
RUN_S01_TS_LATENT_BASELINE_ALIAS_E01_CAP_100_100,1,744,20.308034896850586,4.506443500518799,1.358630895614624,20.769344329833984,0.022211073477209076,12,36.375,,False,False
RUN_S01_TS_LATENT_BASELINE_ALIAS_E01_CAP_100_100,2,758,17.80208396911621,4.21925163269043,1.3854166269302368,18.230655670166016,0.02350829881292482,4,32.10416793823242,,False,False
RUN_S01_TS_LATENT_BASELINE_ALIAS_E01_CAP_100_100,3,772,6.715773582458496,2.5914809703826904,0.90625,6.452381134033203,-0.04082096871742813,5,19.45833396911621,,False,False
RUN_S01_TS_LATENT_BASELINE_ALIAS_E01_CAP_100_100,4,786,2.971726179122925,1.7238695621490479,0.5729166865348816,2.4017856121063232,-0.23729868483839156,12,14.916666984558105,,False,False
RUN_S01_TS_LATENT_BASELINE_ALIAS_E01_CAP_100_100,5,800,4.675595283508301,2.1623125076293945,0.6934523582458496,4.436011791229248,-0.05400875911843839,0,15.0,,False,False
RUN_S01_TS_LATENT_BASELINE_ALIAS_E01_CAP_100_100,6,814,3.919642925262451,1.9798088073730469,0.726190447807312,3.5848214626312256,-0.09339975954770963,12,10.520833015441895,,False,False
RUN_S01_TS_LATENT_BASELINE_ALIAS_E01_CAP_100_100,7,828,7.5401787757873535,2.745938539505005,0.8764880895614624,7.114583492279053,-0.05982012636019651,8,22.70833396911621,9e887dd574a3bcbbc39d,False,True
RUN_S01_TS_LATENT_BASELINE_ALIAS_E01_CAP_100_100,8,842,5.220238208770752,2.2847840785980225,0.7291666865348816,5.236607074737549,0.0031258533881153294,9,23.3125,,False,False
RUN_S01_TS_LATENT_BASELINE_ALIAS_E01_CAP_100_100,9,856,11.305059432983398,3.362299680709839,0.9836309552192688,11.553571701049805,0.0215095621074326,0,55.0625,,False,False
RUN_S01_TS_LATENT_BASELINE_ALIAS_E01_CAP_100_100,10,870,3.8169643878936768,1.9537053108215332,0.6383928656578064,3.6800594329833984,-0.03720183257999454,5,14.729166984558105,,False,False
RUN_S01_TS_LATENT_BASELINE_ALIAS_E01_CAP_100_100,11,884,3.5892856121063232,1.8945410251617432,0.663690447807312,3.5208332538604736,-0.019442090354831132,12,13.229166984558105,,False,False
RUN_S01_TS_LATENT_BASELINE_ALIAS_E01_CAP_100_100,12,898,3.3482143878936768,1.8298126459121704,0.636904776096344,3.2127976417541504,-0.04214916756026699,7,9.1875,,False,False
RUN_S01_TS_LATENT_BASELINE_ALIAS_E01_CAP_100_100,13,912,3.001488208770752,1.7324804067611694,0.605654776096344,2.9375,-0.021783220007064452,7,6.979166507720947,,False,False
RUN_S01_TS_LATENT_BASELINE_ALIAS_E01_CAP_100_100,14,926,4.392857074737549,2.095914363861084,0.6845238208770752,4.208333492279053,-0.043847186254853066,11,8.770833015441895,c9eb72110bc58d5b3221,False,True
RUN_S01_TS_LATENT_BASELINE_ALIAS_E01_CAP_100_100,15,940,5.785714149475098,2.405351161956787,0.824404776096344,5.617559432983398,-0.0299337672342872,12,11.895833015441895,,False,False
RUN_S01_TS_LATENT_BASELINE_ALIAS_E01_CAP_100_100,16,954,3.315476179122925,1.8208448886871338,0.675595223903656,3.278273820877075,-0.01134815463215233,5,5.791666507720947,,False,False
RUN_S01_TS_LATENT_BASELINE_ALIAS_E01_CAP_100_100,17,968,3.238095283508301,1.7994707822799683,0.5982142686843872,3.2604167461395264,0.0068461992343938904,12,8.9375,,False,False
RUN_S01_TS_LATENT_BASELINE_ALIAS_E01_CAP_100_100,18,982,4.052083492279053,2.0129787921905518,0.6830357313156128,4.2410712242126465,0.044561319992610926,12,13.541666984558105,,False,False
RUN_S01_TS_LATENT_BASELINE_ALIAS_E01_CAP_100_100,19,996,4.90029764175415,2.2136616706848145,0.71875,4.552083492279053,-0.07649555419308895,12,8.208333015441895,,False,False
RUN_S01_TS_LATENT_BASELINE_ALIAS_E01_CAP_100_100,20,1010,5.388392925262451,2.321291208267212,0.8139880895614624,5.586309432983398,0.035428847989046885,12,8.833333015441895,,False,False
RUN_S01_TS_LATENT_BASELINE_ALIAS_E01_CAP_100_100,21,1024,2.9166667461395264,1.7078251838684082,0.5625,2.8660714626312256,-0.017653182821146807,0,7.4375,fd87821c004308f48706,False,True
RUN_S01_TS_LATENT_BASELINE_ALIAS_E01_CAP_100_100,22,1038,3.5997023582458496,1.897288203239441,0.581845223903656,3.142857074737549,-0.1453598660850497,12,17.02083396911621,,False,False
RUN_S01_TS_LATENT_BASELINE_ALIAS_E01_CAP_100_100,23,1052,3.622023820877075,1.9031615257263184,0.6220238208770752,3.361607074737549,-0.07746793136430385,12,13.270833015441895,,False,False
RUN_S01_TS_LATENT_BASELINE_ALIAS_E01_CAP_100_100,24,1066,3.394345283508301,1.8423749208450317,0.6413690447807312,4.086309432983398,0.1693371881947514,4,9.041666984558105,,False,False
RUN_S01_TS_LATENT_BASELINE_ALIAS_E01_CAP_100_100,25,1080,427.9747009277344,20.687549591064453,6.418154716491699,3.8050594329833984,-111.47516851324872,6,747.625,,False,False
RUN_S01_TS_LATENT_BASELINE_ALIAS_E01_CAP_100_100,26,1094,4.25,2.0615527629852295,0.711309552192688,4.398809432983398,0.03382947937402958,12,8.583333015441895,b27d0f33776729fb1c67,False,True
RUN_S01_TS_LATENT_BASELINE_ALIAS_E01_CAP_100_100,27,1108,4.8125,2.1937410831451416,0.7142857313156128,4.40029764175415,-0.09367601735266429,5,13.6875,,False,False
RUN_S01_TS_LATENT_BASELINE_ALIAS_E01_CAP_100_100,28,1122,6.625,2.5739076137542725,0.824404776096344,4.855654716491699,-0.3643886122089599,5,18.79166603088379,,False,False
RUN_S01_TS_LATENT_BASELINE_ALIAS_E01_CAP_100_100,29,1136,4.660714149475098,2.1588687896728516,0.7023809552192688,4.465773582458496,-0.043652138519141515,12,12.458333015441895,,False,False
RUN_S01_TS_LATENT_BASELINE_ALIAS_E01_CAP_100_100,30,1150,6.605654716491699,2.5701467990875244,0.8348214030265808,5.385416507720947,-0.2265819564784497,6,12.354166984558105,,False,False
