fold_id,t_end,mse,mae,skill_vs_naive,mode,run_type
51,1444,33.16964340209961,2.169642925262451,-0.011480680167542001,S5_dynp14_latent16,manual
52,1458,65.84970092773438,3.3526785373687744,-0.005224784773597557,S5_dynp14_latent16,manual
53,1472,45.48958206176758,2.6800594329833984,-0.4017975252054031,S5_dynp14_latent16,manual
54,1486,49.45535659790039,2.9017856121063232,0.04094882589619597,S5_dynp14_latent16,manual
55,1500,25.001487731933594,2.144345283508301,-0.02821299008056899,S5_dynp14_latent16,manual
56,1514,72.71279907226562,3.4925594329833984,-0.03611109963574277,S5_dynp14_latent16,manual
57,1528,47.29166793823242,2.297619104385376,0.014237357946865092,S5_dynp14_latent16,manual
58,1542,26.25,2.113095283508301,-0.017477093650068554,S5_dynp14_latent16,manual
59,1556,31.46875,2.394345283508301,-0.05915055918288181,S5_dynp14_latent16,manual
60,1570,30.285715103149414,2.294642925262451,-0.01693901710470236,S5_dynp14_latent16,manual
61,1584,37.561012268066406,2.450892925262451,0.010350897277106474,S5_dynp14_latent16,manual
62,1598,48.56696319580078,2.763392925262451,-0.012094137073776379,S5_dynp14_latent16,manual
63,1612,84.48213958740234,3.0535714626312256,0.00883418794483104,S5_dynp14_latent16,manual
64,1626,56.293155670166016,2.858630895614624,-0.0009261181669535379,S5_dynp14_latent16,manual
65,1640,63.71131134033203,3.0357143878936768,-0.026050308450239035,S5_dynp14_latent16,manual
66,1654,57.543155670166016,2.918154716491699,-0.004311365030126524,S5_dynp14_latent16,manual
67,1668,52.63243865966797,2.90625,-0.015358487105862073,S5_dynp14_latent16,manual
68,1682,63.7023811340332,3.065476179122925,0.012798938264452553,S5_dynp14_latent16,manual
69,1696,45.938987731933594,2.7098214626312256,-0.03479369783284714,S5_dynp14_latent16,manual
70,1710,61.519344329833984,2.668154716491699,-0.01807570762642352,S5_dynp14_latent16,manual
71,1724,47.86160659790039,2.346726179122925,0.000745619921001861,S5_dynp14_latent16,manual
72,1738,57.72916793823242,2.5089285373687744,-0.0070609064906024255,S5_dynp14_latent16,manual
73,1752,52.681549072265625,2.827380895614624,-0.01908524196329897,S5_dynp14_latent16,manual
74,1766,94.69493865966797,3.108630895614624,-0.002394322563471718,S5_dynp14_latent16,manual
75,1780,68.51934814453125,2.813988208770752,-0.0027003001747725186,S5_dynp14_latent16,manual
76,1794,62.43006134033203,2.715773820877075,0.0029469288999409704,S5_dynp14_latent16,manual
77,1808,59.03571319580078,2.886904716491699,-0.015668184013776898,S5_dynp14_latent16,manual
78,1822,93.63838958740234,3.4449405670166016,-0.024536716464507613,S5_dynp14_latent16,manual
79,1836,93.70387268066406,3.105654716491699,-0.02552037296283305,S5_dynp14_latent16,manual
80,1850,130.0595245361328,4.535714149475098,0.00200966074973552,S5_dynp14_latent16,manual
81,1864,98.15029907226562,3.528273820877075,-0.009705601464740532,S5_dynp14_latent16,manual
82,1878,101.35862731933594,3.6770832538604736,-0.009111359507749217,S5_dynp14_latent16,manual
83,1892,72.44493865966797,3.09375,-0.017047251043877498,S5_dynp14_latent16,manual
84,1906,88.17411041259766,3.453869104385376,-0.004850203536569175,S5_dynp14_latent16,manual
85,1920,91.27827453613281,3.590773820877075,0.006366251739934992,S5_dynp14_latent16,manual
86,1934,77.6577377319336,2.9107143878936768,0.007172350210996825,S5_dynp14_latent16,manual
87,1948,89.0625,3.175595283508301,-0.007406164718881891,S5_dynp14_latent16,manual
88,1962,81.80059814453125,3.342261791229248,0.005319918746553465,S5_dynp14_latent16,manual
89,1976,72.39434814453125,3.1145832538604736,0.00028762267950133147,S5_dynp14_latent16,manual
90,1990,64.73958587646484,3.0580356121063232,-0.008016930266593558,S5_dynp14_latent16,manual
91,2004,79.14434814453125,3.1830356121063232,-0.0020537371863598164,S5_dynp14_latent16,manual
92,2018,85.09970092773438,3.331845283508301,0.012177886105162017,S5_dynp14_latent16,manual
93,2032,84.23362731933594,3.019345283508301,0.009813551314195479,S5_dynp14_latent16,manual
