fold_id,t_end,mse,mae,skill_vs_naive,mode,target_granularity,aux_source,lag_window,mollified,run_type
57,1528,47.42410659790039,1.8883928060531616,0.011476764194181421,S1_baseline,drug,none,none,False,manual
58,1542,29.8511905670166,1.6458333730697632,-0.15706295695704364,S1_baseline,drug,none,none,False,manual
59,1556,23.08035659790039,1.6428571939468384,0.22317942095550292,S1_baseline,drug,none,none,False,manual
60,1570,30.004465103149414,1.8407738208770752,-0.007495155614670734,S1_baseline,drug,none,none,False,manual
61,1584,41.68452453613281,1.9940476417541504,-0.09829447646933542,S1_baseline,drug,none,none,False,manual
62,1598,41.66368865966797,2.113095283508301,0.13176422311364433,S1_baseline,drug,none,none,False,manual
63,1612,85.23512268066406,2.672619104385376,0.0,S1_baseline,drug,none,none,False,manual
64,1626,53.369049072265625,2.3690476417541504,0.05106625339756965,S1_baseline,drug,none,none,False,manual
65,1640,52.85714340209961,2.4583332538604736,0.14875259744983016,S1_baseline,drug,none,none,False,manual
66,1654,51.61606979370117,2.372023820877075,0.09913516371715614,S1_baseline,drug,none,none,False,manual
67,1668,47.34672546386719,2.3854167461395264,0.08661082859442693,S1_baseline,drug,none,none,False,manual
68,1682,62.2961311340332,2.578869104385376,0.03459171065932831,S1_baseline,drug,none,none,False,manual
69,1696,50.998512268066406,2.2455356121063232,-0.1487614703613107,S1_baseline,drug,none,none,False,manual
70,1710,68.15029907226562,2.1919643878936768,-0.12781052380790947,S1_baseline,drug,none,none,False,manual
71,1724,49.86458206176758,1.8497023582458496,-0.04107249166633142,S1_baseline,drug,none,none,False,manual
72,1738,60.11160659790039,2.171130895614624,-0.048621540775693584,S1_baseline,drug,none,none,False,manual
73,1752,54.36756134033203,2.3526785373687744,-0.051699890742867405,S1_baseline,drug,none,none,False,manual
74,1766,96.5952377319336,2.738095283508301,-0.022509959451496808,S1_baseline,drug,none,none,False,manual
75,1780,67.78422546386719,2.373511791229248,0.00805735810026409,S1_baseline,drug,none,none,False,manual
76,1794,65.6577377319336,2.3482143878936768,-0.048601389164652176,S1_baseline,drug,none,none,False,manual
77,1808,58.04464340209961,2.4315476417541504,0.001382479103662626,S1_baseline,drug,none,none,False,manual
78,1822,88.06696319580078,3.0074405670166016,0.0364225858732069,S1_baseline,drug,none,none,False,manual
79,1836,90.06993865966797,2.9330356121063232,0.014250377870854036,S1_baseline,drug,none,none,False,manual
80,1850,101.35713958740234,3.6011905670166016,0.22225268404571263,S1_baseline,drug,none,none,False,manual
81,1864,95.38392639160156,3.2083332538604736,0.018753017793759708,S1_baseline,drug,none,none,False,manual
82,1878,98.66517639160156,3.4122023582458496,0.017704235763586262,S1_baseline,drug,none,none,False,manual
83,1892,69.29911041259766,2.7455356121063232,0.027116717207506524,S1_baseline,drug,none,none,False,manual
84,1906,84.9360122680664,2.986607074737549,0.03205182546466412,S1_baseline,drug,none,none,False,manual
85,1920,91.92708587646484,3.391369104385376,-0.0006965553440503314,S1_baseline,drug,none,none,False,manual
86,1934,77.17112731933594,2.4955356121063232,0.013393498114762314,S1_baseline,drug,none,none,False,manual
87,1948,90.94047546386719,2.857142925262451,-0.02864837170263601,S1_baseline,drug,none,none,False,manual
88,1962,83.54911041259766,3.3080356121063232,-0.015941665695652807,S1_baseline,drug,none,none,False,manual
89,1976,63.66071319580078,2.767857074737549,0.12089265858387233,S1_baseline,drug,none,none,False,manual
90,1990,69.58036041259766,2.5982143878936768,-0.08338940325918331,S1_baseline,drug,none,none,False,manual
91,2004,78.59970092773438,2.8229167461395264,0.004842090397472187,S1_baseline,drug,none,none,False,manual
92,2018,81.23661041259766,3.105654716491699,0.05701995014566896,S1_baseline,drug,none,none,False,manual
93,2032,76.24107360839844,2.690476179122925,0.10376793303588883,S1_baseline,drug,none,none,False,manual
94,2046,58.60118865966797,2.735119104385376,0.14497254240865387,S1_baseline,drug,none,none,False,manual
95,2060,41.34821319580078,2.202380895614624,0.061030009620833825,S1_baseline,drug,none,none,False,manual
96,2074,36.59672546386719,1.7455357313156128,-0.03732914030979262,S1_baseline,drug,none,none,False,manual
97,2088,63.36160659790039,2.284226179122925,0.04838642035811902,S1_baseline,drug,none,none,False,manual
98,2102,53.78571319580078,2.0833332538604736,-0.12566567839478426,S1_baseline,drug,none,none,False,manual
99,2116,44.44196319580078,2.4122023582458496,0.10514171630807134,S1_baseline,drug,none,none,False,manual
100,2130,51.01041793823242,2.355654716491699,0.05653258620239565,S1_baseline,drug,none,none,False,manual
101,2144,94.17411041259766,2.7872023582458496,-0.07052240440191548,S1_baseline,drug,none,none,False,manual
102,2158,96.36161041259766,2.9151785373687744,0.0801846023610785,S1_baseline,drug,none,none,False,manual
103,2172,84.64732360839844,3.2574405670166016,0.026959060588623962,S1_baseline,drug,none,none,False,manual
104,2186,69.61309814453125,2.610119104385376,0.08787795997903514,S1_baseline,drug,none,none,False,manual
105,2200,74.15922546386719,3.4330356121063232,0.07249213709775537,S1_baseline,drug,none,none,False,manual
106,2214,67.67411041259766,2.918154716491699,0.031249907850483538,S1_baseline,drug,none,none,False,manual
107,2228,43.16071319580078,2.5089285373687744,-0.1571975506239065,S1_baseline,drug,none,none,False,manual
108,2242,64.73213958740234,2.4375,0.046617213356618725,S1_baseline,drug,none,none,False,manual
109,2256,74.39286041259766,2.627976179122925,-0.3065364063519389,S1_baseline,drug,none,none,False,manual
110,2270,65.38690185546875,2.7886905670166016,0.13126008964337066,S1_baseline,drug,none,none,False,manual
111,2284,47.657737731933594,2.032738208770752,-0.043158187068241594,S1_baseline,drug,none,none,False,manual
112,2298,42.69047546386719,1.8005952835083008,-0.3485005095864673,S1_baseline,drug,none,none,False,manual
113,2312,48.662200927734375,1.8169642686843872,-0.1467596599626968,S1_baseline,drug,none,none,False,manual
114,2326,80.39137268066406,2.6949405670166016,0.009170365997494434,S1_baseline,drug,none,none,False,manual
115,2340,51.23660659790039,3.049107074737549,-0.3250846098181426,S1_baseline,drug,none,none,False,manual
116,2354,32.5163688659668,1.8764880895614624,-0.20126440414144509,S1_baseline,drug,none,none,False,manual
117,2368,35.22618865966797,1.7410714626312256,-0.052603417907882255,S1_baseline,drug,none,none,False,manual
118,2382,32.44643020629883,1.6875,-0.07892530850608326,S1_baseline,drug,none,none,False,manual
119,2396,57.787200927734375,2.251488208770752,-0.13829691227875607,S1_baseline,drug,none,none,False,manual
120,2410,54.7648811340332,2.9107143878936768,0.08630021048536884,S1_baseline,drug,none,none,False,manual
121,2424,51.96428680419922,3.107142925262451,-0.2501343088120713,S1_baseline,drug,none,none,False,manual
122,2438,31.061012268066406,1.9122023582458496,0.01551736416276106,S1_baseline,drug,none,none,False,manual
123,2452,70.35565185546875,2.251488208770752,0.023201575731447766,S1_baseline,drug,none,none,False,manual
124,2466,36.88393020629883,1.827380895614624,0.012391856362778397,S1_baseline,drug,none,none,False,manual
125,2480,40.505950927734375,2.080357074737549,0.028481691334647397,S1_baseline,drug,none,none,False,manual
126,2494,50.50446319580078,2.1205356121063232,-0.14623928493817928,S1_baseline,drug,none,none,False,manual
127,2508,36.074405670166016,1.9970238208770752,0.11927333050147937,S1_baseline,drug,none,none,False,manual
128,2522,40.8898811340332,2.0863094329833984,0.05632253356496597,S1_baseline,drug,none,none,False,manual
129,2536,34.14731979370117,2.206845283508301,-0.024968706532079166,S1_baseline,drug,none,none,False,manual
