fold_id,t_end,mse,mae,skill_vs_naive,mode,target_granularity,aux_source,lag_window,mollified,run_type
78,1822,108.375,3.1309523582458496,-0.18577612383221753,S8_y_large_lag_mollified,drug,y_large_history,1..14,True,manual
79,1836,68.97767639160156,2.3169643878936768,0.2450897663504814,S8_y_large_lag_mollified,drug,y_large_history,1..14,True,manual
80,1850,73.74553680419922,2.6800594329833984,0.434125770058701,S8_y_large_lag_mollified,drug,y_large_history,1..14,True,manual
81,1864,121.97618865966797,3.2886905670166016,-0.2548106536517738,S8_y_large_lag_mollified,drug,y_large_history,1..14,True,manual
82,1878,107.23512268066406,3.029761791229248,-0.06761686989245375,S8_y_large_lag_mollified,drug,y_large_history,1..14,True,manual
83,1892,83.07737731933594,2.6458332538604736,-0.16631499439180897,S8_y_large_lag_mollified,drug,y_large_history,1..14,True,manual
84,1906,93.53125,2.9895832538604736,-0.06590126239710692,S8_y_large_lag_mollified,drug,y_large_history,1..14,True,manual
85,1920,106.3110122680664,2.846726179122925,-0.15727658238571252,S8_y_large_lag_mollified,drug,y_large_history,1..14,True,manual
86,1934,103.44791412353516,2.8794643878936768,-0.3225462452869057,S8_y_large_lag_mollified,drug,y_large_history,1..14,True,manual
87,1948,89.77529907226562,2.6205356121063232,-0.015468796910952376,S8_y_large_lag_mollified,drug,y_large_history,1..14,True,manual
88,1962,91.43303680419922,2.9449405670166016,-0.11180874639766247,S8_y_large_lag_mollified,drug,y_large_history,1..14,True,manual
89,1976,80.65029907226562,2.549107074737549,-0.1137209503727612,S8_y_large_lag_mollified,drug,y_large_history,1..14,True,manual
90,1990,85.6889877319336,2.8229167461395264,-0.3342060997426961,S8_y_large_lag_mollified,drug,y_large_history,1..14,True,manual
91,2004,1015.6696166992188,12.241071701049805,-11.859484713949406,S8_y_large_lag_mollified,drug,y_large_history,1..14,True,manual
92,2018,88.63243865966797,2.831845283508301,-0.028829501889751308,S8_y_large_lag_mollified,drug,y_large_history,1..14,True,manual
93,2032,108.61904907226562,2.9761905670166016,-0.27684291752929036,S8_y_large_lag_mollified,drug,y_large_history,1..14,True,manual
94,2046,93.63541412353516,2.763392925262451,-0.3661983981847221,S8_y_large_lag_mollified,drug,y_large_history,1..14,True,manual
95,2060,56.98958206176758,2.418154716491699,-0.2941673456807341,S8_y_large_lag_mollified,drug,y_large_history,1..14,True,manual
96,2074,53.57291793823242,2.090773820877075,-0.5185169767066182,S8_y_large_lag_mollified,drug,y_large_history,1..14,True,manual
97,2088,75.29762268066406,2.113095283508301,-0.13087789443844078,S8_y_large_lag_mollified,drug,y_large_history,1..14,True,manual
98,2102,78.61012268066406,2.3809523582458496,-0.6452085845528124,S8_y_large_lag_mollified,drug,y_large_history,1..14,True,manual
99,2116,74.88095092773438,2.6636905670166016,-0.5077605580381592,S8_y_large_lag_mollified,drug,y_large_history,1..14,True,manual
100,2130,84.58631134033203,2.8125,-0.5644731336954689,S8_y_large_lag_mollified,drug,y_large_history,1..14,True,manual
101,2144,111.7827377319336,2.875,-0.2706881396929084,S8_y_large_lag_mollified,drug,y_large_history,1..14,True,manual
