fold_id,t_end,mse,mae,skill_vs_naive,mode,target_granularity,aux_source,lag_window,mollified,run_type
102,2158,146.33184814453125,3.5997023582458496,-0.39680404376786793,S9_y_large_lag_lr_low_mollified,drug,y_large_history,1..14,True,manual
103,2172,112.12946319580078,3.171130895614624,-0.28895461253437804,S9_y_large_lag_lr_low_mollified,drug,y_large_history,1..14,True,manual
104,2186,107.75,3.0565476417541504,-0.41181979299652616,S9_y_large_lag_lr_low_mollified,drug,y_large_history,1..14,True,manual
105,2200,95.75892639160156,3.199404716491699,-0.19765486513289376,S9_y_large_lag_lr_low_mollified,drug,y_large_history,1..14,True,manual
106,2214,94.1889877319336,2.855654716491699,-0.3483086809486131,S9_y_large_lag_lr_low_mollified,drug,y_large_history,1..14,True,manual
107,2228,41.59821319580078,1.8482142686843872,-0.1153047958715181,S9_y_large_lag_lr_low_mollified,drug,y_large_history,1..14,True,manual
108,2242,57.956844329833984,2.325892925262451,0.1464045819522536,S9_y_large_lag_lr_low_mollified,drug,y_large_history,1..14,True,manual
109,2256,82.28422546386719,2.909226179122925,-0.4451297562797907,S9_y_large_lag_lr_low_mollified,drug,y_large_history,1..14,True,manual
110,2270,87.0625,2.815476179122925,-0.15672506724063728,S9_y_large_lag_lr_low_mollified,drug,y_large_history,1..14,True,manual
111,2284,51.85714340209961,2.2142856121063232,-0.13507703622333223,S9_y_large_lag_lr_low_mollified,drug,y_large_history,1..14,True,manual
112,2298,41.032737731933594,1.976190447807312,-0.2961361320061513,S9_y_large_lag_lr_low_mollified,drug,y_large_history,1..14,True,manual
113,2312,54.050594329833984,1.913690447807312,-0.2737410144376695,S9_y_large_lag_lr_low_mollified,drug,y_large_history,1..14,True,manual
114,2326,81.15625,2.721726179122925,-0.00025680372362568704,S9_y_large_lag_lr_low_mollified,drug,y_large_history,1..14,True,manual
115,2340,39.525299072265625,1.8407738208770752,-0.022205976874056343,S9_y_large_lag_lr_low_mollified,drug,y_large_history,1..14,True,manual
116,2354,37.94643020629883,1.788690447807312,-0.40186919575680524,S9_y_large_lag_lr_low_mollified,drug,y_large_history,1..14,True,manual
117,2368,49.69196319580078,2.090773820877075,-0.4848591997220517,S9_y_large_lag_lr_low_mollified,drug,y_large_history,1..14,True,manual
118,2382,48.32291793823242,1.9955357313156128,-0.606858406700785,S9_y_large_lag_lr_low_mollified,drug,y_large_history,1..14,True,manual
119,2396,75.85565185546875,2.7752976417541504,-0.49421070582657967,S9_y_large_lag_lr_low_mollified,drug,y_large_history,1..14,True,manual
120,2410,84.27529907226562,2.891369104385376,-0.40605295636730965,S9_y_large_lag_lr_low_mollified,drug,y_large_history,1..14,True,manual
121,2424,73.86309814453125,2.622023820877075,-0.776966428762184,S9_y_large_lag_lr_low_mollified,drug,y_large_history,1..14,True,manual
122,2438,43.69643020629883,1.6875,-0.38496377435843865,S9_y_large_lag_lr_low_mollified,drug,y_large_history,1..14,True,manual
123,2452,72.04762268066406,2.294642925262451,-0.00028927954986368576,S9_y_large_lag_lr_low_mollified,drug,y_large_history,1..14,True,manual
124,2466,57.001487731933594,2.1770832538604736,-0.5262780611671647,S9_y_large_lag_lr_low_mollified,drug,y_large_history,1..14,True,manual
125,2480,57.068450927734375,2.3809523582458496,-0.3687629509643826,S9_y_large_lag_lr_low_mollified,drug,y_large_history,1..14,True,manual
126,2494,800.7291870117188,10.922618865966797,-17.173190895844535,S9_y_large_lag_lr_low_mollified,drug,y_large_history,1..14,True,manual
127,2508,61.875,2.3958332538604736,-0.5106267632924297,S9_y_large_lag_lr_low_mollified,drug,y_large_history,1..14,True,manual
128,2522,68.64881134033203,2.544642925262451,-0.5843121711963586,S9_y_large_lag_lr_low_mollified,drug,y_large_history,1..14,True,manual
129,2536,63.80803680419922,2.5550594329833984,-0.9152671818657732,S9_y_large_lag_lr_low_mollified,drug,y_large_history,1..14,True,manual
