seed,fold_id,t_end,mse,mae,naive_mse,skill,w,label
123,19,996,1.0713565668202765,0.4664458525345622,0.9579492807388306,-0.11838548069473886,0.5,blend_w0.50
123,20,1010,1.0490351382488479,0.40682603686635943,1.0365782976150513,-0.012017269377968987,0.5,blend_w0.50
123,21,1024,0.6861319124423964,0.35152649769585254,0.6952764987945557,0.01315244563567708,0.5,blend_w0.50
123,22,1038,0.878168202764977,0.38306451612903225,0.8280529975891113,-0.060521736316125674,0.5,blend_w0.50
123,23,1052,0.768721198156682,0.3692396313364055,0.713421642780304,-0.07751314518700059,0.5,blend_w0.50
123,24,1066,0.6334245391705069,0.34893433179723504,0.6261520981788635,-0.01161449592326691,0.5,blend_w0.50
123,25,1080,1.068692396313364,0.4277073732718894,1.0538594722747805,-0.014074859531856276,0.5,blend_w0.50
123,26,1094,0.9418922811059908,0.4111463133640553,0.9202188849449158,-0.023552435747254075,0.5,blend_w0.50
123,27,1108,0.9399481566820277,0.3948732718894009,0.89573734998703,-0.04935688647530201,0.5,blend_w0.50
123,28,1122,1.1962845622119815,0.5077764976958525,1.1837557554244995,-0.010583945826720953,0.5,blend_w0.50
123,29,1136,0.8651353686635944,0.39472926267281105,0.8559907674789429,-0.010683060532982402,0.5,blend_w0.50
123,30,1150,0.8143001152073732,0.4269873271889401,0.8061636090278625,-0.01009287207757037,0.5,blend_w0.50
123,31,1164,0.9682459677419355,0.42525921658986177,0.9720622301101683,0.003925944502339407,0.5,blend_w0.50
123,32,1178,0.9954637096774194,0.4658698156682028,0.9778226017951964,-0.018041215093448804,0.5,blend_w0.50
123,33,1192,0.6222638248847926,0.3358294930875576,0.6163594722747803,-0.00957939786050721,0.5,blend_w0.50
123,34,1206,0.5888536866359447,0.34965437788018433,0.5682603716850281,-0.03623922408992297,0.5,blend_w0.50
123,35,1220,0.6828917050691244,0.3459101382488479,0.6961405277252197,0.019031822065278203,0.5,blend_w0.50
123,36,1234,0.7559043778801844,0.41359447004608296,0.7353110313415527,-0.028006307073973558,0.5,blend_w0.50
123,37,1248,0.7016129032258065,0.3611751152073733,0.6961405277252197,-0.007861021277512537,0.5,blend_w0.50
123,38,1262,0.7783698156682027,0.3847926267281106,0.7727534770965576,-0.007267956389853003,0.5,blend_w0.50
123,39,1276,1.077044930875576,0.45506912442396313,1.0512672662734983,-0.024520562400324408,0.5,blend_w0.50
123,40,1290,0.931235599078341,0.39069700460829493,0.9205068945884703,-0.011655213614306659,0.5,blend_w0.50
123,41,1304,0.7237903225806451,0.3790322580645161,0.7151497602462769,-0.01208217189556593,0.5,blend_w0.50
123,42,1318,0.8855126728110599,0.3790322580645161,0.8643433451652527,-0.024491803823352143,0.5,blend_w0.50
123,43,1332,0.8122119815668203,0.3712557603686636,0.8044354915618896,-0.009667015051550987,0.5,blend_w0.50
123,44,1346,0.9426123271889401,0.43649193548387094,0.930875599384308,-0.012608266681815472,0.5,blend_w0.50
123,45,1360,0.8803283410138248,0.42194700460829493,0.8292050957679749,-0.06165331774583671,0.5,blend_w0.50
123,46,1374,1.085325460829493,0.4442684331797235,1.0630760192871094,-0.020929304338276777,0.5,blend_w0.50
123,47,1388,1.040538594470046,0.433323732718894,1.0195852518081665,-0.020550849107242586,0.5,blend_w0.50
123,48,1402,0.7276785714285714,0.3761520737327189,0.6944124698638916,-0.047905391980072265,0.5,blend_w0.50
123,49,1416,0.7797379032258065,0.39588133640552997,0.7701612710952759,-0.012434580249551352,0.5,blend_w0.50
123,50,1430,0.9069700460829493,0.4032258064516129,0.850806474685669,-0.06601215795640258,0.5,blend_w0.50
123,51,1444,1.0067684331797235,0.3980414746543779,0.9953917264938354,-0.011429376378243816,0.5,blend_w0.50
456,0,730,0.9027937788018433,0.36693548387096775,0.7736175060272217,-0.1669769256360083,0.5,blend_w0.50
456,1,744,0.4645017281105991,0.2789458525345622,0.4225230515003204,-0.09935239381903149,0.5,blend_w0.50
456,2,758,1.6906682027649769,0.3519585253456221,1.419930934906006,-0.19066932144618187,0.5,blend_w0.50
456,3,772,0.8924251152073732,0.3798963133640553,0.8024193644523621,-0.11216796944629892,0.5,blend_w0.50
456,4,786,1.258352534562212,0.4475806451612903,1.02102530002594,-0.23244011145487042,0.5,blend_w0.50
456,5,800,2.4585253456221197,0.7511520737327189,0.6097350120544434,-3.0321209984946664,0.5,blend_w0.50
456,6,814,0.6763392857142857,0.3636232718894009,0.6411290168762207,-0.05491916277572395,0.5,blend_w0.50
456,7,828,0.806163594470046,0.391705069124424,0.7687212228775024,-0.04870734731686999,0.5,blend_w0.50
456,8,842,0.6633784562211982,0.327044930875576,0.6140552759170532,-0.08032368133387324,0.5,blend_w0.50
456,9,856,0.6626584101382489,0.3569988479262673,0.627592146396637,-0.055874287055609706,0.5,blend_w0.50
456,10,870,0.7005328341013825,0.3276209677419355,0.6221198439598083,-0.12604161545864456,0.5,blend_w0.50
456,11,884,1.1212557603686637,0.4470046082949309,1.0645161867141724,-0.053300808726665316,0.5,blend_w0.50
456,12,898,1.4576612903225807,0.5305299539170507,1.2995392084121704,-0.12167549919760434,0.5,blend_w0.50
456,13,912,0.9896313364055299,0.46255760368663595,0.9205068945884703,-0.0750938881864247,0.5,blend_w0.50
456,14,926,1.123055875576037,0.46875,1.0440667867660522,-0.0756552069381018,0.5,blend_w0.50
456,15,940,0.9929435483870968,0.42626728110599077,0.9026497602462769,-0.10003191948578638,0.5,blend_w0.50
456,16,954,0.6275201612903226,0.3400057603686636,0.5169931054115295,-0.21378825891848763,0.5,blend_w0.50
456,17,968,1.0267857142857142,0.4498847926267281,0.9593893885612488,-0.07024918821078119,0.5,blend_w0.50
456,18,982,0.6868519585253456,0.3146601382488479,0.586693525314331,-0.17071678634488596,0.5,blend_w0.50
456,19,996,1.0873415898617511,0.4638536866359447,0.9579492807388306,-0.13507219194645148,0.5,blend_w0.50
456,20,1010,1.0493231566820276,0.40826612903225806,1.0365782976150513,-0.012295124349313014,0.5,blend_w0.50
456,21,1024,0.6898761520737328,0.3532546082949309,0.6952764987945557,0.0077671929515606974,0.5,blend_w0.50
456,22,1038,0.8648473502304147,0.38234447004608296,0.8280529975891113,-0.044434779837076555,0.5,blend_w0.50
456,23,1052,0.7492799539170507,0.3689516129032258,0.713421642780304,-0.050262438068183535,0.5,blend_w0.50
456,24,1066,0.6297523041474654,0.34965437788018433,0.6261520981788635,-0.005749730742854453,0.5,blend_w0.50
456,25,1080,1.0715005760368663,0.4324596774193548,1.0538594722747805,-0.016739521944047375,0.5,blend_w0.50
456,26,1094,0.941604262672811,0.41143433179723504,0.9202188849449158,-0.023239446698787747,0.5,blend_w0.50
456,27,1108,0.9271313364055299,0.3951612903225806,0.89573734998703,-0.035048205167457214,0.5,blend_w0.50
456,28,1122,1.2173819124423964,0.5154089861751152,1.1837557554244995,-0.02840633032938311,0.5,blend_w0.50
456,29,1136,0.8564228110599078,0.3945852534562212,0.8559907674789429,-0.0005047292533741921,0.5,blend_w0.50
456,30,1150,0.8161722350230415,0.42122695852534564,0.8061636090278625,-0.012415129984902462,0.5,blend_w0.50
456,31,1164,0.976094470046083,0.4279953917050691,0.9720622301101683,-0.004148129421156055,0.5,blend_w0.50
456,32,1178,1.0040322580645162,0.4657258064516129,0.9778226017951964,-0.02680410150184831,0.5,blend_w0.50
456,33,1192,0.6337125576036866,0.34230990783410137,0.6163594722747803,-0.028154163454098935,0.5,blend_w0.50
456,34,1206,0.5897897465437788,0.35152649769585254,0.5682603716850281,-0.037886461790237025,0.5,blend_w0.50
456,35,1220,0.6612183179723502,0.34375,0.6961405277252197,0.050165459935201495,0.5,blend_w0.50
456,36,1234,0.7626008064516129,0.41402649769585254,0.7353110313415527,-0.03711324044774744,0.5,blend_w0.50
456,37,1248,0.6808755760368663,0.3577188940092166,0.6961405277252197,0.02192797442527117,0.5,blend_w0.50
456,38,1262,0.785354262672811,0.3840725806451613,0.7727534770965576,-0.016306346007782357,0.5,blend_w0.50
456,39,1276,1.0892137096774193,0.45348502304147464,1.0512672662734983,-0.03609590502939608,0.5,blend_w0.50
456,40,1290,0.9546370967741935,0.38997695852534564,0.9205068945884703,-0.03707761711114799,0.5,blend_w0.50
456,41,1304,0.7631768433179723,0.3892569124423963,0.7151497602462769,-0.0671566792599585,0.5,blend_w0.50
456,42,1318,0.9418202764976958,0.3919930875576037,0.8643433451652527,-0.08963675345661448,0.5,blend_w0.50
456,43,1332,0.939660138248848,0.4066820276497696,0.8044354915618896,-0.16809880730698068,0.5,blend_w0.50
456,44,1346,0.9699740783410138,0.4549251152073733,0.930875599384308,-0.04200183030102633,0.5,blend_w0.50
456,45,1360,0.9408842165898618,0.4226670506912442,0.8292050957679749,-0.13468214485398744,0.5,blend_w0.50
456,46,1374,1.0254176267281105,0.4327476958525346,1.0630760192871094,0.035423988384435834,0.5,blend_w0.50
456,47,1388,1.056163594470046,0.43807603686635943,1.0195852518081665,-0.03587570788907568,0.5,blend_w0.50
456,48,1402,0.7253744239631337,0.378168202764977,0.6944124698638916,-0.04458726685209258,0.5,blend_w0.50
456,49,1416,0.7965869815668203,0.40106566820276496,0.7701612710952759,-0.03431191811808887,0.5,blend_w0.50
456,50,1430,0.8610311059907834,0.3945852534562212,0.850806474685669,-0.012017575805228775,0.5,blend_w0.50
456,51,1444,1.0226814516129032,0.39818548387096775,0.9953917264938354,-0.027416065848962834,0.5,blend_w0.50
789,0,730,0.8390697004608295,0.3538306451612903,0.7736175060272217,-0.0846053688336581,0.5,blend_w0.50
789,1,744,0.44110023041474655,0.2701612903225806,0.4225230515003204,-0.04396725539224722,0.5,blend_w0.50
789,2,758,1.590653801843318,0.34893433179723504,1.419930934906006,-0.12023321891258965,0.5,blend_w0.50
789,3,772,0.8703197004608295,0.36909562211981567,0.8024193644523621,-0.08461951320779537,0.5,blend_w0.50
789,4,786,1.2087413594470047,0.4295794930875576,1.02102530002594,-0.18385054652053734,0.5,blend_w0.50
789,5,800,2.481494815668203,0.778081797235023,0.6097350120544434,-3.0697922320501903,0.5,blend_w0.50
789,6,814,0.659346198156682,0.3538306451612903,0.6411290168762207,-0.028414220540541324,0.5,blend_w0.50
789,7,828,0.7874423963133641,0.3810483870967742,0.7687212228775024,-0.024353657579250898,0.5,blend_w0.50
789,8,842,0.632272465437788,0.3172523041474654,0.6140552759170532,-0.02966701897240198,0.5,blend_w0.50
789,9,856,0.6545938940092166,0.3477822580645161,0.627592146396637,-0.0430243554952241,0.5,blend_w0.50
789,10,870,0.6494815668202765,0.31163594470046085,0.6221198439598083,-0.04398143400523935,0.5,blend_w0.50
789,11,884,1.0932459677419355,0.4330357142857143,1.0645161867141724,-0.02698858071519128,0.5,blend_w0.50
789,12,898,1.3995535714285714,0.5211693548387096,1.2995392084121704,-0.0769614047571543,0.5,blend_w0.50
789,13,912,0.9939516129032258,0.4680299539170507,0.9205068945884703,-0.0797872549858416,0.5,blend_w0.50
789,14,926,1.141705069124424,0.4743663594470046,1.0440667867660522,-0.09351727647692121,0.5,blend_w0.50
789,15,940,0.9647177419354839,0.42828341013824883,0.9026497602462769,-0.06876197659685035,0.5,blend_w0.50
789,16,954,0.6257200460829493,0.34475806451612906,0.5169931054115295,-0.2103063648883141,0.5,blend_w0.50
789,17,968,1.0422667050691243,0.4601094470046083,0.9593893885612488,-0.08638548382545985,0.5,blend_w0.50
789,18,982,0.6869959677419355,0.31840437788018433,0.586693525314331,-0.17096224536288473,0.5,blend_w0.50
789,19,996,1.0699884792626728,0.46543778801843316,0.9579492807388306,-0.11695733874076364,0.5,blend_w0.50
789,20,1010,1.0609158986175116,0.4092741935483871,1.0365782976150513,-0.023478786945912322,0.5,blend_w0.50
789,21,1024,0.6859879032258065,0.34893433179723504,0.6952764987945557,0.013359570738912363,0.5,blend_w0.50
789,22,1038,0.8909850230414746,0.38335253456221197,0.8280529975891113,-0.07599999714461614,0.5,blend_w0.50
789,23,1052,0.789530529953917,0.3734158986175115,0.713421642780304,-0.10668149465862298,0.5,blend_w0.50
789,24,1066,0.6306163594470046,0.34706221198156684,0.6261520981788635,-0.007129675491186704,0.5,blend_w0.50
789,25,1080,1.0767569124423964,0.4305875576036866,1.0538594722747805,-0.021727223382251415,0.5,blend_w0.50
789,26,1094,0.949020737327189,0.41273041474654376,0.9202188849449158,-0.031298914696797686,0.5,blend_w0.50
789,27,1108,0.893793202764977,0.38752880184331795,0.89573734998703,0.002170443402947475,0.5,blend_w0.50
789,28,1122,1.190596198156682,0.5070564516129032,1.1837557554244995,-0.005778593008596955,0.5,blend_w0.50
789,29,1136,0.8506624423963134,0.38940092165898615,0.8559907674789429,0.006224745972812751,0.5,blend_w0.50
789,30,1150,0.8092597926267281,0.4192108294930876,0.8061636090278625,-0.0038406392501382225,0.5,blend_w0.50
789,31,1164,0.9846630184331797,0.42151497695852536,0.9720622301101683,-0.012962944071577942,0.5,blend_w0.50
789,32,1178,0.9899913594470046,0.4618375576036866,0.9778226017951964,-0.012444749824219059,0.5,blend_w0.50
789,33,1192,0.6134072580645161,0.3342453917050691,0.6163594722747803,0.004789760428875245,0.5,blend_w0.50
789,34,1206,0.5847494239631337,0.3509504608294931,0.5682603716850281,-0.029016720327007084,0.5,blend_w0.50
789,35,1220,0.6689228110599078,0.34619815668202764,0.6961405277252197,0.0390980205595145,0.5,blend_w0.50
789,36,1234,0.7731854838709677,0.415610599078341,0.7353110313415527,-0.0515080706191966,0.5,blend_w0.50
789,37,1248,0.6746831797235023,0.35368663594470046,0.6961405277252197,0.03082329953096341,0.5,blend_w0.50
789,38,1262,0.783410138248848,0.3847926267281106,0.7727534770965576,-0.013790505598668235,0.5,blend_w0.50
789,39,1276,1.086405529953917,0.4539170506912442,1.0512672662734983,-0.03342467211499489,0.5,blend_w0.50
789,40,1290,0.9436923963133641,0.38997695852534564,0.9205068945884703,-0.02518775455262534,0.5,blend_w0.50
789,41,1304,0.728110599078341,0.3790322580645161,0.7151497602462769,-0.01812325131396353,0.5,blend_w0.50
789,42,1318,0.9074740783410138,0.384360599078341,0.8643433451652527,-0.04990000029156816,0.5,blend_w0.50
789,43,1332,0.8320852534562212,0.37932027649769584,0.8044354915618896,-0.03437163350493999,0.5,blend_w0.50
789,44,1346,1.0018721198156681,0.454205069124424,0.930875599384308,-0.07626853736236949,0.5,blend_w0.50
789,45,1360,0.8652793778801844,0.41460253456221197,0.8292050957679749,-0.04350465559886496,0.5,blend_w0.50
789,46,1374,1.0640841013824884,0.4398041474654378,1.0630760192871094,-0.0009482690579880604,0.5,blend_w0.50
789,47,1388,1.0195852534562213,0.42972350230414746,1.0195852518081665,-1.6163972382798875e-09,0.5,blend_w0.50
789,48,1402,0.706293202764977,0.3737039170506912,0.6944124698638916,-0.017109043136011248,0.5,blend_w0.50
789,49,1416,0.788522465437788,0.39588133640552997,0.7701612710952759,-0.023840713668190627,0.5,blend_w0.50
789,50,1430,0.8554147465437788,0.3919930875576037,0.850806474685669,-0.005416357297718388,0.5,blend_w0.50
789,51,1444,1.0070564516129032,0.39285714285714285,0.9953917264938354,-0.01171872822386777,0.5,blend_w0.50
1024,0,730,0.7952908986175116,0.3377016129032258,0.7736175060272217,-0.028015643934416357,0.5,blend_w0.50
1024,1,744,0.423963133640553,0.25432027649769584,0.4225230515003204,-0.0034082924827867345,0.5,blend_w0.50
1024,2,758,1.5745247695852536,0.34317396313364057,1.419930934906006,-0.10887419301804346,0.5,blend_w0.50
1024,3,772,0.8501584101382489,0.36477534562211983,0.8024193644523621,-0.05949388536811795,0.5,blend_w0.50
1024,4,786,1.1759072580645162,0.42497119815668205,1.02102530002594,-0.15169257611407017,0.5,blend_w0.50
1024,5,800,2.1557459677419355,0.7409274193548387,0.6097350120544434,-2.535545647080946,0.5,blend_w0.50
1024,6,814,0.6751872119815668,0.35872695852534564,0.6411290168762207,-0.05312221753944035,0.5,blend_w0.50
1024,7,828,0.8191964285714286,0.3953052995391705,0.7687212228775024,-0.0656612620957513,0.5,blend_w0.50
1024,8,842,0.71875,0.3309331797235023,0.6140552759170532,-0.17049723076899181,0.5,blend_w0.50
1024,9,856,0.6879320276497696,0.3620391705069124,0.627592146396637,-0.09614505471360357,0.5,blend_w0.50
1024,10,870,0.7660570276497696,0.33482142857142855,0.6221198439598083,-0.2313656847429868,0.5,blend_w0.50
1024,11,884,1.0988623271889402,0.4295794930875576,1.0645161867141724,-0.032264554455281313,0.5,blend_w0.50
1024,12,898,1.3549827188940091,0.5100806451612904,1.2995392084121704,-0.042663976679535365,0.5,blend_w0.50
1024,13,912,0.9899193548387096,0.45996543778801846,0.9205068945884703,-0.07540677930638573,0.5,blend_w0.50
1024,14,926,1.1028945852534562,0.46097350230414746,1.0440667867660522,-0.05634486149072915,0.5,blend_w0.50
1024,15,940,0.9881912442396313,0.4248271889400922,0.9026497602462769,-0.09476708216264917,0.5,blend_w0.50
1024,16,954,0.634288594470046,0.3371255760368664,0.5169931054115295,-0.22688018047194003,0.5,blend_w0.50
1024,17,968,1.0027361751152073,0.4449884792626728,0.9593893885612488,-0.045181640604722295,0.5,blend_w0.50
1024,18,982,0.6460973502304147,0.30918778801843316,0.586693525314331,-0.10125188425124865,0.5,blend_w0.50
1024,19,996,1.0142569124423964,0.45305299539170507,0.9579492807388306,-0.05877934545776564,0.5,blend_w0.50
1024,20,1010,1.0514832949308757,0.4128744239631336,1.0365782976150513,-0.014379036634393882,0.5,blend_w0.50
1024,21,1024,0.7055731566820277,0.36419930875576034,0.6952764987945557,-0.014809443301081027,0.5,blend_w0.50
1024,22,1038,0.882272465437788,0.38464861751152074,0.8280529975891113,-0.06547825804210294,0.5,blend_w0.50
1024,23,1052,0.785426267281106,0.37960829493087556,0.713421642780304,-0.10092856760020608,0.5,blend_w0.50
1024,24,1066,0.6276641705069125,0.35210253456221197,0.6261520981788635,-0.0024148642677181975,0.5,blend_w0.50
1024,25,1080,1.0606278801843319,0.4248271889400922,1.0538594722747805,-0.006422495681460916,0.5,blend_w0.50
1024,26,1094,0.959389400921659,0.40898617511520735,0.9202188849449158,-0.04256652044158815,0.5,blend_w0.50
1024,27,1108,0.920866935483871,0.389544930875576,0.89573734998703,-0.02805463621362314,0.5,blend_w0.50
1024,28,1122,1.188508064516129,0.5072004608294931,1.1837557554244995,-0.004014602733589445,0.5,blend_w0.50
1024,29,1136,0.8537586405529954,0.3892569124423963,0.8559907674789429,0.002607653038737223,0.5,blend_w0.50
1024,30,1150,0.8130760368663594,0.420794930875576,0.8061636090278625,-0.008574472676622591,0.5,blend_w0.50
1024,31,1164,0.9717741935483871,0.41935483870967744,0.9720622301101683,0.00029631494040105455,0.5,blend_w0.50
1024,32,1178,0.9920074884792627,0.46356566820276496,0.9778226017951964,-0.014506605449724708,0.5,blend_w0.50
1024,33,1192,0.6178715437788018,0.3388536866359447,0.6163594722747803,-0.0024532299283743786,0.5,blend_w0.50
1024,34,1206,0.6253600230414746,0.3682315668202765,0.5682603716850281,-0.10048149440217413,0.5,blend_w0.50
1024,35,1220,0.6991647465437788,0.35973502304147464,0.6961405277252197,-0.00434426484037842,0.5,blend_w0.50
1024,36,1234,0.7542482718894009,0.4160426267281106,0.7353110313415527,-0.025754054734222764,0.5,blend_w0.50
1024,37,1248,0.6901641705069125,0.36909562211981567,0.6961405277252197,0.008584986766732583,0.5,blend_w0.50
1024,38,1262,0.7956509216589862,0.3896889400921659,0.7727534770965576,-0.029630982248647353,0.5,blend_w0.50
1024,39,1276,1.0773329493087558,0.4504608294930876,1.0512672662734983,-0.02479453500692963,0.5,blend_w0.50
1024,40,1290,0.9174107142857143,0.3840725806451613,0.9205068945884703,0.0033635601438273266,0.5,blend_w0.50
1024,41,1304,0.7318548387096774,0.3824884792626728,0.7151497602462769,-0.02335885347657496,0.5,blend_w0.50
1024,42,1318,0.8867367511520737,0.38205645161290325,0.8643433451652527,-0.025907998380596764,0.5,blend_w0.50
1024,43,1332,0.8267569124423964,0.3775921658986175,0.8044354915618896,-0.02774793145584309,0.5,blend_w0.50
