run_id,fold_id,t_end,mse,rmse,mae,naive_mse,skill_vs_naive,worst_h,worst_h_mse,stage1_signature,stage1_reused,full_refit,scenario,seed
RUN_S04_GRU_H32_L1_SEED42,0,730,0.8217166066169739,0.9064858555793762,0.3326613008975982,0.7736175060272217,-0.062174265984177,5,1.2903225421905518,868fdafd0a74c029ed0f,False,True,S04_GRU_H32_L1,42
RUN_S04_GRU_H32_L1_SEED42,1,744,0.4219470024108886,0.6495744585990906,0.2479838728904724,0.4225230515003204,0.0013633554131219,9,0.5120967626571655,,False,False,S04_GRU_H32_L1,42
RUN_S04_GRU_H32_L1_SEED42,2,758,1.4994239807128906,1.2245097160339355,0.3317972421646118,1.419930934906006,-0.0559837410769186,9,2.262096881866455,,False,False,S04_GRU_H32_L1,42
RUN_S04_GRU_H32_L1_SEED42,3,772,0.8611751198768616,0.9279952049255372,0.3617511391639709,0.8024193644523621,-0.0732232521140605,11,1.5604838132858276,,False,False,S04_GRU_H32_L1,42
RUN_S04_GRU_H32_L1_SEED42,4,786,1.1990207433700562,1.0949980020523071,0.4254032373428345,1.02102530002594,-0.1743301006738953,11,1.7177419662475586,,False,False,S04_GRU_H32_L1,42
RUN_S04_GRU_H32_L1_SEED42,5,800,5.048675060272217,2.246925592422486,1.131624460220337,0.6097350120544434,-7.280113427079073,13,11.693548202514648,,False,False,S04_GRU_H32_L1,42
RUN_S04_GRU_H32_L1_SEED42,6,814,0.6719470024108887,0.8197237253189087,0.3580069243907928,0.6411290168762207,-0.0480683056349917,12,1.0120967626571655,7dd2e36391d02db1fd6f,False,True,S04_GRU_H32_L1,42
RUN_S04_GRU_H32_L1_SEED42,7,828,0.7874423861503601,0.88737952709198,0.3801843225955963,0.7687212228775024,-0.0243536443585881,6,1.100806474685669,,False,False,S04_GRU_H32_L1,42
RUN_S04_GRU_H32_L1_SEED42,8,842,0.6356566548347473,0.7972807884216309,0.3188363909721374,0.6140552759170532,-0.0351782319359341,6,0.899193525314331,,False,False,S04_GRU_H32_L1,42
RUN_S04_GRU_H32_L1_SEED42,9,856,0.6552419066429138,0.8094701170921326,0.3482142984867096,0.627592146396637,-0.04405689332639,6,1.044354796409607,,False,False,S04_GRU_H32_L1,42
RUN_S04_GRU_H32_L1_SEED42,10,870,0.6468893885612488,0.8042943477630615,0.3104838728904724,0.6221198439598083,-0.0398147476598427,13,1.1411290168762207,,False,False,S04_GRU_H32_L1,42
RUN_S04_GRU_H32_L1_SEED42,11,884,1.0892857313156128,1.0436885356903076,0.4337557554244995,1.0645161867141724,-0.0232683588193207,13,1.8427419662475584,,False,False,S04_GRU_H32_L1,42
RUN_S04_GRU_H32_L1_SEED42,12,898,1.384792685508728,1.176772117614746,0.5201612710952759,1.2995392084121704,-0.0656028510295767,11,2.3790323734283447,,False,False,S04_GRU_H32_L1,42
RUN_S04_GRU_H32_L1_SEED42,13,912,0.9879032373428344,0.9939332008361816,0.4585253596305847,0.9205068945884703,-0.0732165539992992,13,1.794354796409607,c01e5dc8baa3136cb2df,False,True,S04_GRU_H32_L1,42
RUN_S04_GRU_H32_L1_SEED42,14,926,1.110023021697998,1.0535763502120972,0.4625576138496399,1.0440667867660522,-0.0631724289748187,11,1.850806474685669,,False,False,S04_GRU_H32_L1,42
RUN_S04_GRU_H32_L1_SEED42,15,940,1.0025922060012815,1.0012952089309692,0.4254032373428345,0.9026497602462769,-0.1107211790847169,13,1.4717742204666138,,False,False,S04_GRU_H32_L1,42
