run_id,fold_id,t_end,fit_fold_id,fit_t_end,mse_recalc,mae_recalc,naive_mse_recalc,skill_recalc,mse_saved,mae_saved,skill_saved,stage1_signature_ckpt
RUN_S11_LATENT16_E05_CAP_200_300,14,926,14,926,4.197916507720947,0.6770833134651184,4.208333492279053,0.0024753229698210033,4.197916507720947,0.6770833134651184,0.002475322969821,c4bcb358ca83ad146e82
RUN_S11_LATENT16_E05_CAP_200_300,15,940,14,926,5.319940567016602,0.805059552192688,5.617559432983398,0.05298010097042016,5.319940567016602,0.805059552192688,0.0529801009704201,c4bcb358ca83ad146e82
RUN_S11_LATENT16_E05_CAP_200_300,16,954,14,926,2.355654716491699,0.5401785969734192,3.278273820877075,0.28143442396722573,2.355654716491699,0.5401785969734192,0.2814344239672257,c4bcb358ca83ad146e82
RUN_S11_LATENT16_E05_CAP_200_300,17,968,14,926,2.764880895614624,0.5297619104385376,3.2604167461395264,0.1519854328780632,2.764880895614624,0.5297619104385376,0.1519854328780632,c4bcb358ca83ad146e82
RUN_S11_LATENT16_E05_CAP_200_300,18,982,14,926,3.8690476417541504,0.6041666865348816,4.2410712242126465,0.08771924893281224,3.8690476417541504,0.6041666865348816,0.0877192489328122,c4bcb358ca83ad146e82
RUN_S11_LATENT16_E05_CAP_200_300,19,996,14,926,3.636904716491699,0.6101190447807312,4.552083492279053,0.2010461313681131,3.636904716491699,0.6101190447807312,0.2010461313681131,c4bcb358ca83ad146e82
RUN_S11_LATENT16_E05_CAP_200_300,20,1010,14,926,4.904761791229248,0.7589285969734192,5.586309432983398,0.12200320263859177,4.904761791229248,0.7589285969734192,0.1220032026385917,c4bcb358ca83ad146e82
RUN_S11_LATENT16_E05_CAP_200_300,21,1024,21,1024,2.669642925262451,0.5446428656578064,2.8660714626312256,0.0685358128469139,2.669642925262451,0.5446428656578064,0.0685358128469139,635f495822aa73f813ba
RUN_S11_LATENT16_E05_CAP_200_300,22,1038,21,1024,2.565476179122925,0.5595238208770752,3.142857074737549,0.1837121071319603,2.565476179122925,0.5595238208770752,0.1837121071319603,635f495822aa73f813ba
RUN_S11_LATENT16_E05_CAP_200_300,23,1052,21,1024,3.2455356121063232,0.5967261791229248,3.361607074737549,0.03452856328852405,3.2455356121063232,0.5967261791229248,0.034528563288524,635f495822aa73f813ba
RUN_S11_LATENT16_E05_CAP_200_300,24,1066,21,1024,3.636904716491699,0.6666666865348816,4.086309432983398,0.10997814136742712,3.636904716491699,0.6666666865348816,0.1099781413674271,635f495822aa73f813ba
RUN_S11_LATENT16_E05_CAP_200_300,25,1080,21,1024,6.90625,0.769345223903656,3.8050594329833984,-0.8150176420726967,6.90625,0.769345223903656,-0.8150176420726967,635f495822aa73f813ba
RUN_S11_LATENT16_E05_CAP_200_300,26,1094,26,1094,2.9598214626312256,0.5758928656578064,4.398809432983398,0.32713123682109824,2.9598214626312256,0.5758928656578064,0.3271312368210982,159d614cc5a758edb3e2
RUN_S11_LATENT16_E05_CAP_200_300,27,1108,26,1094,2.626488208770752,0.5252976417541504,4.40029764175415,0.4031112386925446,2.626488208770752,0.5252976417541504,0.4031112386925446,159d614cc5a758edb3e2
RUN_S11_LATENT16_E05_CAP_200_300,28,1122,26,1094,2.513392925262451,0.4985119104385376,4.855654716491699,0.4823781607192975,2.513392925262451,0.4985119104385376,0.4823781607192975,159d614cc5a758edb3e2
