seed,fold_id,t_end,mse,mae,naive_mse,skill,w,label
42,0,730,31.30766369047619,1.6748511904761905,31.675594329833984,0.011615587556987217,0.5,blend_w0.50
42,1,744,20.016741071428573,1.3444940476190477,20.769344329833984,0.03623625505232442,0.5,blend_w0.50
42,2,758,17.420758928571427,1.3638392857142858,18.230655670166016,0.044424992509729866,0.5,blend_w0.50
42,3,772,6.138392857142857,0.8779761904761905,6.452381134033203,0.048662388406383705,0.5,blend_w0.50
42,4,786,2.1860119047619047,0.5119047619047619,2.4017856121063232,0.08983887082044295,0.5,blend_w0.50
42,5,800,4.160714285714286,0.6651785714285714,4.436011791229248,0.06205968750111812,0.5,blend_w0.50
42,6,814,3.4073660714285716,0.6956845238095238,3.5848214626312256,0.04950187702580966,0.5,blend_w0.50
42,7,828,5.498883928571429,0.7239583333333334,7.114583492279053,0.22709685893222376,0.5,blend_w0.50
42,8,842,4.366815476190476,0.6056547619047619,5.236607074737549,0.1660983125396448,0.5,blend_w0.50
42,9,856,9.724330357142858,0.9114583333333334,11.553571701049805,0.1583269132038826,0.5,blend_w0.50
42,10,870,2.8151041666666665,0.5617559523809523,3.6800594329833984,0.2350383960009903,0.5,blend_w0.50
42,11,884,3.107142857142857,0.5907738095238095,3.5208332538604736,0.11749786680866492,0.5,blend_w0.50
42,12,898,2.293154761904762,0.5089285714285714,3.2127976417541504,0.2862436363552838,0.5,blend_w0.50
42,13,912,2.4520089285714284,0.5096726190476191,2.9375,0.16527355623100315,0.5,blend_w0.50
42,14,926,3.3820684523809526,0.6183035714285714,4.208333492279053,0.1963402000849107,0.5,blend_w0.50
42,15,940,4.1023065476190474,0.7150297619047619,5.617559432983398,0.26973508753064024,0.5,blend_w0.50
42,16,954,2.1529017857142856,0.546875,3.278273820877075,0.3432818906084256,0.5,blend_w0.50
42,17,968,2.574404761904762,0.5342261904761905,3.2604167461395264,0.21040622645771656,0.5,blend_w0.50
42,18,982,2.8452380952380953,0.5476190476190477,4.2410712242126465,0.3291227746908889,0.5,blend_w0.50
42,19,996,3.7924107142857144,0.6517857142857143,4.552083492279053,0.16688463190138003,0.5,blend_w0.50
42,20,1010,4.5930059523809526,0.7410714285714286,5.586309432983398,0.1778103222742473,0.5,blend_w0.50
42,21,1024,2.4144345238095237,0.5416666666666666,2.8660714626312256,0.15758048768507404,0.5,blend_w0.50
42,22,1038,1.9527529761904763,0.4799107142857143,3.142857074737549,0.3786694941087815,0.5,blend_w0.50
42,23,1052,2.505952380952381,0.5431547619047619,3.361607074737549,0.25453739082577687,0.5,blend_w0.50
42,24,1066,4.7726934523809526,0.7552083333333334,4.086309432983398,-0.16797162100776775,0.5,blend_w0.50
42,25,1080,4.809151785714286,0.7938988095238095,3.8050594329833984,-0.26388348734506306,0.5,blend_w0.50
42,26,1094,3.611235119047619,0.6912202380952381,4.398809432983398,0.17904260821811135,0.5,blend_w0.50
