fold_id,t_end,mse,mae,skill_vs_naive,mode,run_type
0,730,539.77978515625,6.607142925262451,0.0032452917122097746,S3_reg_latent16,manual
1,744,264.7202453613281,4.809523582458496,0.023580021868936263,S3_reg_latent16,manual
2,758,221.96725463867188,5.0089287757873535,0.03133385481733553,S3_reg_latent16,manual
3,772,74.78422546386719,3.043154716491699,0.06651687182350996,S3_reg_latent16,manual
4,786,48.3586311340332,2.1026785373687744,0.05438514791832594,S3_reg_latent16,manual
5,800,50.40922546386719,2.5401785373687744,-0.012796383066047357,S3_reg_latent16,manual
6,814,39.755950927734375,2.2291667461395264,0.007430520363096327,S3_reg_latent16,manual
7,828,90.89137268066406,3.168154716491699,0.07066018207965219,S3_reg_latent16,manual
8,842,494.625,9.178571701049805,-5.662550634685102,S3_reg_latent16,manual
9,856,206.9270782470703,5.40625,0.04011960094513145,S3_reg_latent16,manual
10,870,31.602678298950195,2.0550594329833984,0.19440865152404907,S3_reg_latent16,manual
11,884,61.9375,2.75,0.07615471102067939,S3_reg_latent16,manual
12,898,42.16368865966797,2.3511905670166016,0.12729851873105735,S3_reg_latent16,manual
13,912,36.40327453613281,2.096726179122925,0.07393246380603291,S3_reg_latent16,manual
14,926,49.42856979370117,2.3958332538604736,0.11457060401599473,S3_reg_latent16,manual
15,940,44.65625,2.4776785373687744,0.10311129995969259,S3_reg_latent16,manual
16,954,40.42410659790039,2.3675594329833984,0.19523036164726248,S3_reg_latent16,manual
17,968,64.08333587646484,3.095238208770752,0.11438326107773344,S3_reg_latent16,manual
18,982,34.34821319580078,1.9910714626312256,0.067506957053869,S3_reg_latent16,manual
19,996,68.5327377319336,2.5208332538604736,0.21221349663810096,S3_reg_latent16,manual
20,1010,68.43452453613281,2.622023820877075,-0.10008615032763069,S3_reg_latent16,manual
21,1024,110.4702377319336,3.3333332538604736,0.158798851004755,S3_reg_latent16,manual
22,1038,49.824405670166016,2.735119104385376,0.16655463594076714,S3_reg_latent16,manual
23,1052,67.37053680419922,2.641369104385376,0.05881255115415063,S3_reg_latent16,manual
24,1066,53.86458206176758,2.4449405670166016,0.14056083148743181,S3_reg_latent16,manual
25,1080,75.77678680419922,3.0625,0.1343770377475605,S3_reg_latent16,manual
26,1094,61.7648811340332,2.7857143878936768,-0.042628576778826144,S3_reg_latent16,manual
27,1108,46.31696319580078,2.465773820877075,0.08482801001783424,S3_reg_latent16,manual
28,1122,52.21577453613281,2.438988208770752,0.12750824491377744,S3_reg_latent16,manual
29,1136,71.81845092773438,2.4434523582458496,0.15030198104257697,S3_reg_latent16,manual
30,1150,45.224700927734375,2.215773820877075,-0.06110115730120458,S3_reg_latent16,manual
31,1164,77.04612731933594,3.049107074737549,0.1376582650045569,S3_reg_latent16,manual
32,1178,63.86606979370117,3.0089285373687744,-0.022270916792002327,S3_reg_latent16,manual
33,1192,22.584821701049805,1.617559552192688,0.22955478089230696,S3_reg_latent16,manual
34,1206,26.464284896850586,1.6577380895614624,0.27278677000798446,S3_reg_latent16,manual
35,1220,35.818450927734375,1.6339285373687744,0.1235161318778153,S3_reg_latent16,manual
36,1234,37.20981979370117,1.8169642686843872,0.22291633887632611,S3_reg_latent16,manual
37,1248,13.501487731933594,1.0967261791229248,0.24811467516584418,S3_reg_latent16,manual
38,1262,15.885416984558105,1.4032738208770752,0.22700936383641646,S3_reg_latent16,manual
39,1276,18.644344329833984,1.4151785373687744,0.2362229352540134,S3_reg_latent16,manual
40,1290,33.49553680419922,1.8556547164916992,0.10168808677496899,S3_reg_latent16,manual
41,1304,31.59375,1.796130895614624,0.16238608119304054,S3_reg_latent16,manual
42,1318,18.9761905670166,1.4940476417541504,0.09031244313875009,S3_reg_latent16,manual
43,1332,25.6011905670166,1.7857142686843872,0.01887652916822602,S3_reg_latent16,manual
44,1346,16.016368865966797,1.3854166269302368,0.10106077139166281,S3_reg_latent16,manual
45,1360,27.940475463867188,1.3571428060531616,0.06878941624810297,S3_reg_latent16,manual
46,1374,33.94791793823242,1.944940447807312,0.02649994114746257,S3_reg_latent16,manual
47,1388,20.98958396911621,1.5133928060531616,0.1245655180105627,S3_reg_latent16,manual
48,1402,23.061012268066406,1.5580357313156128,0.06706397904156136,S3_reg_latent16,manual
49,1416,25.596725463867188,1.7366071939468384,0.11170213047624744,S3_reg_latent16,manual
50,1430,22.6875,1.5119047164916992,0.054218326472746714,S3_reg_latent16,manual
51,1444,26.623512268066406,1.569940447807312,0.1881381427317933,S3_reg_latent16,manual
52,1458,66.24702453613281,2.955357074737549,-0.011290105239913695,S3_reg_latent16,manual
53,1472,40.57589340209961,2.15625,-0.2503783146837586,S3_reg_latent16,manual
54,1486,48.47768020629883,2.4122023582458496,0.059908181479911504,S3_reg_latent16,manual
55,1500,21.528274536132812,1.5729166269302368,0.11462662664672785,S3_reg_latent16,manual
56,1514,76.76637268066406,3.1205356121063232,-0.09387194315213687,S3_reg_latent16,manual
57,1528,36.313987731933594,1.6502976417541504,0.24305963289621413,S3_reg_latent16,manual
58,1542,19.828868865966797,1.3973214626312256,0.2314125766052484,S3_reg_latent16,manual
59,1556,22.630952835083008,1.702380895614624,0.23830510108855307,S3_reg_latent16,manual
60,1570,21.248512268066406,1.5580357313156128,0.2865137538529643,S3_reg_latent16,manual
61,1584,33.3125,1.7767857313156128,0.12228974290757244,S3_reg_latent16,manual
62,1598,32.9211311340332,1.9568452835083008,0.313951673851561,S3_reg_latent16,manual
63,1612,77.92262268066406,2.6190476417541504,0.08579209802274235,S3_reg_latent16,manual
64,1626,42.26041793823242,2.174107074737549,0.24858438693914287,S3_reg_latent16,manual
65,1640,60.699405670166016,2.544642925262451,0.0224554698312468,S3_reg_latent16,manual
66,1654,50.30356979370117,2.297619104385376,0.12204246956874432,S3_reg_latent16,manual
67,1668,46.64583206176758,2.3541667461395264,0.10013211095377306,S3_reg_latent16,manual
68,1682,61.20833206176758,2.613095283508301,0.051449422725633576,S3_reg_latent16,manual
