fold_id,t_end,mse,mae,skill_vs_naive,mode,target_granularity,aux_source,run_type
59,1556,38.94047546386719,1.9107142686843872,-0.310628047266009,S4_supply_history_latent_mollified,drug,none,manual
60,1570,49.93006134033203,2.0877976417541504,-0.6765602968422089,S4_supply_history_latent_mollified,drug,none,manual
61,1584,45.400299072265625,1.9092261791229248,-0.19619686816634485,S4_supply_history_latent_mollified,drug,none,manual
62,1598,57.55506134033203,2.1651785373687744,-0.1993984451246924,S4_supply_history_latent_mollified,drug,none,manual
63,1612,85.23512268066406,2.672619104385376,0.0,S4_supply_history_latent_mollified,drug,none,manual
64,1626,72.44940185546875,2.3809523582458496,-0.28819387897886073,S4_supply_history_latent_mollified,drug,none,manual
65,1640,65.68452453613281,2.2440476417541504,-0.05782827637455967,S4_supply_history_latent_mollified,drug,none,manual
66,1654,73.00743865966797,2.424107074737549,-0.2742123632899611,S4_supply_history_latent_mollified,drug,none,manual
67,1668,66.34375,2.284226179122925,-0.2798701968668098,S4_supply_history_latent_mollified,drug,none,manual
68,1682,59.96577453613281,2.2127976417541504,0.07070543932559692,S4_supply_history_latent_mollified,drug,none,manual
69,1696,60.78422546386719,2.278273820877075,-0.36918849419787114,S4_supply_history_latent_mollified,drug,none,manual
70,1710,68.32588958740234,1.9330357313156128,-0.13071634863256731,S4_supply_history_latent_mollified,drug,none,manual
71,1724,55.27827453613281,1.8973214626312256,-0.15409953571978963,S4_supply_history_latent_mollified,drug,none,manual
72,1738,90.91815185546875,3.516369104385376,-0.5860286869539462,S4_supply_history_latent_mollified,drug,none,manual
73,1752,72.11161041259766,2.436011791229248,-0.3949452747655282,S4_supply_history_latent_mollified,drug,none,manual
74,1766,93.32588958740234,2.6473214626312256,0.012097761562396614,S4_supply_history_latent_mollified,drug,none,manual
75,1780,82.3110122680664,2.6473214626312256,-0.2045251296726882,S4_supply_history_latent_mollified,drug,none,manual
76,1794,72.55208587646484,2.456845283508301,-0.15870909758519502,S4_supply_history_latent_mollified,drug,none,manual
77,1808,104.82887268066406,2.965773820877075,-0.8035074869791667,S4_supply_history_latent_mollified,drug,none,manual
78,1822,137.52529907226562,3.5520832538604736,-0.5047217168422384,S4_supply_history_latent_mollified,drug,none,manual
79,1836,76.47916412353516,2.360119104385376,0.1629914679925727,S4_supply_history_latent_mollified,drug,none,manual
80,1850,8127.8916015625,32.40922546386719,-61.36803744872373,S4_supply_history_latent_mollified,drug,none,manual
81,1864,133.4300537109375,3.4449405670166016,-0.3726404698622474,S4_supply_history_latent_mollified,drug,none,manual
82,1878,122.77678680419922,3.1458332538604736,-0.222347357345706,S4_supply_history_latent_mollified,drug,none,manual
83,1892,95.3764877319336,2.8050594329833984,-0.33898097585093256,S4_supply_history_latent_mollified,drug,none,manual
84,1906,107.66220092773438,3.153273820877075,-0.2269404704986091,S4_supply_history_latent_mollified,drug,none,manual
85,1920,122.09672546386719,3.081845283508301,-0.329116129653807,S4_supply_history_latent_mollified,drug,none,manual
86,1934,115.20088958740234,3.049107074737549,-0.47280402189247894,S4_supply_history_latent_mollified,drug,none,manual
87,1948,96.6875,2.7142856121063232,-0.09365427145270888,S4_supply_history_latent_mollified,drug,none,manual
88,1962,117.83036041259766,3.294642925262451,-0.43279529890773927,S4_supply_history_latent_mollified,drug,none,manual
89,1976,96.4702377319336,2.747023820877075,-0.332182596783978,S4_supply_history_latent_mollified,drug,none,manual
90,1990,104.92411041259766,3.0550594329833984,-0.6337033710854996,S4_supply_history_latent_mollified,drug,none,manual
91,2004,108.07887268066406,2.9151785373687744,-0.36839636461181224,S4_supply_history_latent_mollified,drug,none,manual
92,2018,89.06845092773438,2.7291667461395264,-0.03389065434540095,S4_supply_history_latent_mollified,drug,none,manual
93,2032,97.14732360839844,2.828869104385376,-0.14199003918532682,S4_supply_history_latent_mollified,drug,none,manual
94,2046,82.82887268066406,2.668154716491699,-0.20852429862139865,S4_supply_history_latent_mollified,drug,none,manual
95,2060,52.59821319580078,2.1666667461395264,-0.19444444925707516,S4_supply_history_latent_mollified,drug,none,manual
96,2074,46.37202453613281,1.9494047164916992,-0.3144086454943775,S4_supply_history_latent_mollified,drug,none,manual
97,2088,65.44047546386719,2.080357074737549,0.017164360985428173,S4_supply_history_latent_mollified,drug,none,manual
98,2102,79.55803680419922,2.3854167461395264,-0.6650472058432799,S4_supply_history_latent_mollified,drug,none,manual
99,2116,83.06547546386719,2.752976179122925,-0.672559523983262,S4_supply_history_latent_mollified,drug,none,manual
100,2130,75.35118865966797,2.675595283508301,-0.3936641565531882,S4_supply_history_latent_mollified,drug,none,manual
101,2144,123.54166412353516,3.0059523582458496,-0.4043575112300619,S4_supply_history_latent_mollified,drug,none,manual
102,2158,166.6830291748047,3.6205356121063232,-0.5910653226280995,S4_supply_history_latent_mollified,drug,none,manual
103,2172,141.5580291748047,3.2872023582458496,-0.6272429158741724,S4_supply_history_latent_mollified,drug,none,manual
104,2186,132.86309814453125,3.1517856121063232,-0.7408700855618491,S4_supply_history_latent_mollified,drug,none,manual
105,2200,102.45237731933594,3.0892856121063232,-0.2813697141835869,S4_supply_history_latent_mollified,drug,none,manual
106,2214,98.66963958740234,2.732142925262451,-0.4124488945607485,S4_supply_history_latent_mollified,drug,none,manual
107,2228,41.59821319580078,1.7053571939468384,-0.1153047958715181,S4_supply_history_latent_mollified,drug,none,manual
108,2242,58.50446319580078,2.1800594329833984,0.13833918501370535,S4_supply_history_latent_mollified,drug,none,manual
109,2256,81.96279907226562,2.751488208770752,-0.43948465431354533,S4_supply_history_latent_mollified,drug,none,manual
110,2270,5935.9521484375,25.011905670166016,-77.86592560561174,S4_supply_history_latent_mollified,drug,none,manual
111,2284,53.25743865966797,2.0848214626312256,-0.16572745170175063,S4_supply_history_latent_mollified,drug,none,manual
112,2298,43.123512268066406,1.8467261791229248,-0.36217921296906597,S4_supply_history_latent_mollified,drug,none,manual
113,2312,52.27827453613281,1.8705357313156128,-0.23197502758910593,S4_supply_history_latent_mollified,drug,none,manual
114,2326,81.13541412353516,2.700892925262451,0.0,S4_supply_history_latent_mollified,drug,none,manual
115,2340,36.662200927734375,1.757440447807312,0.05183966235984072,S4_supply_history_latent_mollified,drug,none,manual
116,2354,36.05803680419922,1.7366071939468384,-0.3321055704175655,S4_supply_history_latent_mollified,drug,none,manual
117,2368,46.8586311340332,2.001488208770752,-0.40019562623420524,S4_supply_history_latent_mollified,drug,none,manual
118,2382,48.30208206176758,1.9747023582458496,-0.6061655614694332,S4_supply_history_latent_mollified,drug,none,manual
119,2396,75.73661041259766,2.653273820877075,-0.4918658179504074,S4_supply_history_latent_mollified,drug,none,manual
120,2410,82.74107360839844,2.747023820877075,-0.3804558683361574,S4_supply_history_latent_mollified,drug,none,manual
121,2424,71.47618865966797,2.467261791229248,-0.719543194025988,S4_supply_history_latent_mollified,drug,none,manual
122,2438,43.43452453613281,1.6458333730697632,-0.3766626416625527,S4_supply_history_latent_mollified,drug,none,manual
123,2452,72.02678680419922,2.2738094329833984,0.0,S4_supply_history_latent_mollified,drug,none,manual
124,2466,56.980655670166016,2.15625,-0.5257202596060149,S4_supply_history_latent_mollified,drug,none,manual
125,2480,57.02678680419922,2.3392856121063232,-0.36776365436963987,S4_supply_history_latent_mollified,drug,none,manual
126,2494,82.49107360839844,3.425595283508301,-0.8722010539958598,S4_supply_history_latent_mollified,drug,none,manual
127,2508,61.62053680419922,2.284226179122925,-0.5044142555938507,S4_supply_history_latent_mollified,drug,none,manual
128,2522,67.3764877319336,2.436011791229248,-0.5549488400748213,S4_supply_history_latent_mollified,drug,none,manual
129,2536,64.02827453613281,2.519345283508301,-0.9218778554001328,S4_supply_history_latent_mollified,drug,none,manual
