run_id,fold_id,t_end,mse,rmse,mae,naive_mse,skill_vs_naive,worst_h,worst_h_mse,stage1_signature,stage1_reused,full_refit
RUN_S04_GRU_H32_L1_E04_CAP_300_200,0,730,32.29018020629883,5.682445049285889,1.7157738208770752,31.675594329833984,-0.01940250497165863,5,105.04166412353516,5df4e164451e90c9495e,True,True
RUN_S04_GRU_H32_L1_E04_CAP_300_200,1,744,20.199405670166016,4.494374752044678,1.360119104385376,20.769344329833984,0.027441340979131645,4,36.89583206176758,,False,False
RUN_S04_GRU_H32_L1_E04_CAP_300_200,2,758,17.741071701049805,4.212015151977539,1.389880895614624,18.230655670166016,0.026854984152731354,4,35.08333206176758,,False,False
RUN_S04_GRU_H32_L1_E04_CAP_300_200,3,772,6.4285712242126465,2.5354626178741455,0.8958333134651184,6.452381134033203,0.003690096621070782,7,18.75,,False,False
RUN_S04_GRU_H32_L1_E04_CAP_300_200,4,786,2.4270832538604736,1.5579098463058472,0.5520833134651184,2.4017856121063232,-0.010532847572504611,12,7.854166507720947,,False,False
RUN_S04_GRU_H32_L1_E04_CAP_300_200,5,800,4.52529764175415,2.127274751663208,0.6919642686843872,4.436011791229248,-0.020127505229232234,0,15.0,,False,False
RUN_S04_GRU_H32_L1_E04_CAP_300_200,6,814,3.575892925262451,1.891003131866455,0.71875,3.5848214626312256,0.002490650500128644,12,8.479166984558105,,False,False
RUN_S04_GRU_H32_L1_E04_CAP_300_200,7,828,6.113095283508301,2.4724674224853516,0.7708333134651184,7.114583492279053,0.14076554303672106,8,22.64583396911621,607f52e0c4c03e0ab6b6,True,True
RUN_S04_GRU_H32_L1_E04_CAP_300_200,8,842,6.925595283508301,2.631652593612671,0.8214285969734192,5.236607074737549,-0.32253483690207974,9,19.8125,,False,False
RUN_S04_GRU_H32_L1_E04_CAP_300_200,9,856,10.154762268066406,3.1866538524627686,0.925595223903656,11.553571701049805,0.12107160185419519,0,55.0625,,False,False
RUN_S04_GRU_H32_L1_E04_CAP_300_200,10,870,2.672619104385376,1.634814739227295,0.523809552192688,3.6800594329833984,0.2737565376169204,0,9.458333015441895,,False,False
RUN_S04_GRU_H32_L1_E04_CAP_300_200,11,884,2.971726179122925,1.7238695621490479,0.5877976417541504,3.5208332538604736,0.15595940936296027,0,9.020833015441895,,False,False
RUN_S04_GRU_H32_L1_E04_CAP_300_200,12,898,2.4300594329833984,1.5588648319244385,0.5580357313156128,3.2127976417541504,0.24363134440779344,0,8.854166984558105,,False,False
RUN_S04_GRU_H32_L1_E04_CAP_300_200,13,912,2.3809523582458496,1.543033480644226,0.523809552192688,2.9375,0.18946302698013628,0,6.020833492279053,,False,False
RUN_S04_GRU_H32_L1_E04_CAP_300_200,14,926,3.059523820877075,1.7491494417190552,0.5684523582458496,4.208333492279053,0.2729844660623204,0,6.291666507720947,e87f36ef4eff7d30a53c,True,True
RUN_S04_GRU_H32_L1_E04_CAP_300_200,15,940,4.221726417541504,2.0546839237213135,0.6889880895614624,5.617559432983398,0.24847676862060175,12,13.5625,,False,False
RUN_S04_GRU_H32_L1_E04_CAP_300_200,16,954,1.9107142686843872,1.3822858333587646,0.494047611951828,3.278273820877075,0.4171584275491693,0,3.5833332538604736,,False,False
RUN_S04_GRU_H32_L1_E04_CAP_300_200,17,968,2.9791667461395264,1.7260262966156006,0.550595223903656,3.2604167461395264,0.08626197872802976,12,8.25,,False,False
RUN_S04_GRU_H32_L1_E04_CAP_300_200,18,982,3.936011791229248,1.983938455581665,0.6116071343421936,4.2410712242126465,0.07192980661154369,12,15.083333015441895,,False,False
RUN_S04_GRU_H32_L1_E04_CAP_300_200,19,996,3.456845283508301,1.8592593669891357,0.5877976417541504,4.552083492279053,0.24060152029909465,12,9.166666984558105,,False,False
RUN_S04_GRU_H32_L1_E04_CAP_300_200,20,1010,4.40029764175415,2.097688674926758,0.7455357313156128,5.586309432983398,0.21230685579761233,4,8.479166984558105,,False,False
