run_id,fold_id,t_end,mse,rmse,mae,naive_mse,skill_vs_naive,worst_h,worst_h_mse,stage1_signature,stage1_reused,full_refit
RUN_S04_GRU_H32_L1_SEED1024,0,730,31.787202835083008,5.638014316558838,1.7098214626312256,31.675594329833984,-0.003523485750160038,5,105.04166412353516,e3b24be23f116661b153,False,True
RUN_S04_GRU_H32_L1_SEED1024,1,744,20.73214340209961,4.553256511688232,1.3690476417541504,20.769344329833984,0.0017911459862957058,4,36.89583206176758,,False,False
RUN_S04_GRU_H32_L1_SEED1024,2,758,18.022321701049805,4.245270729064941,1.3943452835083008,18.230655670166016,0.01142767286516988,4,35.08333206176758,,False,False
RUN_S04_GRU_H32_L1_SEED1024,3,772,6.421131134033203,2.5339951515197754,0.8973214030265808,6.452381134033203,0.004843173295385639,7,18.35416603088379,,False,False
RUN_S04_GRU_H32_L1_SEED1024,4,786,2.3958332538604736,1.5478479862213135,0.550595223903656,2.4017856121063232,0.002478305397387026,12,7.375,,False,False
RUN_S04_GRU_H32_L1_SEED1024,5,800,4.422618865966797,2.1030023097991943,0.6815476417541504,4.436011791229248,0.0030191365336159626,0,15.0,,False,False
RUN_S04_GRU_H32_L1_SEED1024,6,814,3.501488208770752,1.87122642993927,0.7217261791229248,3.5848214626312256,0.023246137842331427,12,7.520833492279053,,False,False
RUN_S04_GRU_H32_L1_SEED1024,7,828,6.409226417541504,2.5316450595855713,0.805059552192688,7.114583492279053,0.09914242703076326,8,18.08333396911621,4a618ad7f12d4bf1b0a8,False,True
RUN_S04_GRU_H32_L1_SEED1024,8,842,3.797619104385376,1.9487481117248535,0.6041666865348816,5.236607074737549,0.2747939552872206,9,15.416666984558105,,False,False
RUN_S04_GRU_H32_L1_SEED1024,9,856,9.116071701049805,3.0192832946777344,0.898809552192688,11.553571701049805,0.21097371990849534,0,55.0625,,False,False
RUN_S04_GRU_H32_L1_SEED1024,10,870,3.122023820877075,1.7669249773025513,0.5833333134651184,3.6800594329833984,0.15163766299663473,0,9.25,,False,False
RUN_S04_GRU_H32_L1_SEED1024,11,884,3.3839285373687744,1.839545726776123,0.6398809552192688,3.5208332538604736,0.038884180709662375,0,8.916666984558105,,False,False
RUN_S04_GRU_H32_L1_SEED1024,12,898,4.504464149475098,2.1223723888397217,0.7247023582458496,3.2127976417541504,-0.40203792823245244,12,10.833333015441895,,False,False
RUN_S04_GRU_H32_L1_SEED1024,13,912,4.441964149475098,2.1075968742370605,0.7008928656578064,2.9375,-0.5121580083319481,12,9.958333015441895,,False,False
RUN_S04_GRU_H32_L1_SEED1024,14,926,5.276785850524902,2.2971255779266357,0.761904776096344,4.208333492279053,-0.2538896596969129,4,9.729166984558105,c1957fa27149a32a471a,False,True
RUN_S04_GRU_H32_L1_SEED1024,15,940,5.476190567016602,2.3401262760162354,0.8422619104385376,5.617559432983398,0.025165530984283313,4,11.9375,,False,False
RUN_S04_GRU_H32_L1_SEED1024,16,954,3.8020832538604736,1.9498931169509888,0.7276785969734192,3.278273820877075,-0.1597820870384945,4,5.75,,False,False
RUN_S04_GRU_H32_L1_SEED1024,17,968,7.40029764175415,2.720348834991455,0.930059552192688,3.2604167461395264,-1.2697397964589716,11,23.25,,False,False
RUN_S04_GRU_H32_L1_SEED1024,18,982,4.27529764175415,2.0676794052124023,0.6919642686843872,4.2410712242126465,-0.008070229367076465,12,14.3125,651227d3edcba3419cda,False,True
RUN_S04_GRU_H32_L1_SEED1024,19,996,4.788690567016602,2.188307762145996,0.7053571343421936,4.552083492279053,-0.05197775373383773,12,9.416666984558105,,False,False
RUN_S04_GRU_H32_L1_SEED1024,20,1010,5.450892925262451,2.334714651107788,0.7901785969734192,5.586309432983398,0.02424078174427713,10,9.6875,,False,False
RUN_S04_GRU_H32_L1_SEED1024,21,1024,2.7574405670166016,1.66055428981781,0.5461309552192688,2.8660714626312256,0.037902368112934015,0,7.4375,,False,False
RUN_S04_GRU_H32_L1_SEED1024,22,1038,2.7083332538604736,1.6457014083862305,0.5565476417541504,3.142857074737549,0.13825758236663088,12,8.166666984558105,,False,False
RUN_S04_GRU_H32_L1_SEED1024,23,1052,3.190476179122925,1.786190390586853,0.5952380895614624,3.361607074737549,0.05090746533129087,12,7.395833492279053,,False,False
RUN_S04_GRU_H32_L1_SEED1024,24,1066,3.909226179122925,1.977176308631897,0.6979166865348816,4.086309432983398,0.043335742621719575,4,8.8125,,False,False
RUN_S04_GRU_H32_L1_SEED1024,25,1080,2.403273820877075,1.5502495765686035,0.507440447807312,3.8050594329833984,0.36840045124005805,12,7.541666507720947,c0ec85ef3bb770cec622,False,True
RUN_S04_GRU_H32_L1_SEED1024,26,1094,3.3482143878936768,1.8298126459121704,0.5982142686843872,4.398809432983398,0.23883622627797674,3,6.708333492279053,,False,False
RUN_S04_GRU_H32_L1_SEED1024,27,1108,2.590773820877075,1.6095881462097168,0.53125,4.40029764175415,0.41122759599410197,4,4.958333492279053,,False,False
RUN_S04_GRU_H32_L1_SEED1024,28,1122,4.086309432983398,2.0214622020721436,0.6577380895614624,4.855654716491699,0.1584431613094942,11,10.4375,,False,False
RUN_S04_GRU_H32_L1_SEED1024,29,1136,2.375,1.541103482246399,0.4821428656578064,4.465773582458496,0.46817724720102893,1,5.125,,False,False
RUN_S04_GRU_H32_L1_SEED1024,30,1150,6.979166507720947,2.6418111324310303,0.886904776096344,5.385416507720947,-0.2959381131830894,5,24.95833396911621,,False,False
RUN_S04_GRU_H32_L1_SEED1024,31,1164,3.2559523582458496,1.8044257164001465,0.6577380895614624,3.2232143878936768,-0.010156932308051259,13,6.5625,,False,False
RUN_S04_GRU_H32_L1_SEED1024,32,1178,1.9017857313156128,1.3790525197982788,0.425595223903656,2.141369104385376,0.11188326784911251,12,5.4375,6e4aa8e9d0759fdec47b,False,True
RUN_S04_GRU_H32_L1_SEED1024,33,1192,2.436011791229248,1.5607727766036987,0.507440447807312,2.5625,0.049361252203220296,12,9.354166984558105,,False,False
RUN_S04_GRU_H32_L1_SEED1024,34,1206,1.2068452835083008,1.0985651016235352,0.355654776096344,2.296130895614624,0.47440048569824467,7,3.2708332538604736,,False,False
RUN_S04_GRU_H32_L1_SEED1024,35,1220,2.377976179122925,1.5420688390731812,0.5267857313156128,2.065476179122925,-0.1512968308028122,12,7.104166507720947,,False,False
RUN_S04_GRU_H32_L1_SEED1024,36,1234,2.144345283508301,1.4643583297729492,0.4538690447807312,3.1934523582458496,0.32851815435061604,7,5.270833492279053,,False,False
RUN_S04_GRU_H32_L1_SEED1024,37,1248,1.086309552192688,1.0422617197036743,0.3452380895614624,1.6339285373687744,0.3351547957280643,12,4.416666507720947,,False,False
RUN_S04_GRU_H32_L1_SEED1024,38,1262,1.8020833730697632,1.3424170017242432,0.4300595223903656,2.1309523582458496,0.15432958128017638,12,6.854166507720947,,False,False
RUN_S04_GRU_H32_L1_SEED1024,39,1276,1.3333333730697632,1.154700517654419,0.369047611951828,2.3988094329833984,0.44416869688081184,12,4.854166507720947,8a885f7793e91e2070ad,False,True
RUN_S04_GRU_H32_L1_SEED1024,40,1290,2.011904716491699,1.4184162616729736,0.431547611951828,3.4300594329833984,0.41344902156934815,7,6.1875,,False,False
RUN_S04_GRU_H32_L1_SEED1024,41,1304,1.7232142686843872,1.312712550163269,0.4226190447807312,3.3363094329833984,0.4834968688310627,0,4.895833492279053,,False,False
RUN_S04_GRU_H32_L1_SEED1024,42,1318,2.3333332538604736,1.5275251865386963,0.523809552192688,4.364583492279053,0.4653938324268193,12,5.333333492279053,,False,False
RUN_S04_GRU_H32_L1_SEED1024,43,1332,1.6919642686843872,1.300755262374878,0.418154776096344,1.8080357313156128,0.06419754909753161,0,4.75,,False,False
RUN_S04_GRU_H32_L1_SEED1024,44,1346,1.891369104385376,1.3752706050872803,0.4836309552192688,2.0,0.05431544780731201,0,5.083333492279053,,False,False
RUN_S04_GRU_H32_L1_SEED1024,45,1360,1.5401785373687744,1.2410392761230469,0.337797611951828,2.907738208770752,0.47031733024552924,1,6.4375,,False,False
RUN_S04_GRU_H32_L1_SEED1024,46,1374,2.733630895614624,1.6533695459365845,0.5342261791229248,2.9449405670166016,0.07175345871786021,6,15.625,0c3f9aec47003220cf2c,False,True
RUN_S04_GRU_H32_L1_SEED1024,47,1388,2.3511905670166016,1.5333592891693115,0.511904776096344,2.3645832538604736,0.005663867754288954,12,9.3125,,False,False
RUN_S04_GRU_H32_L1_SEED1024,48,1402,2.6517856121063232,1.6284303665161133,0.538690447807312,2.863095283508301,0.07380462418388278,12,9.1875,,False,False
RUN_S04_GRU_H32_L1_SEED1024,49,1416,2.4002976417541504,1.549289345741272,0.519345223903656,2.5535714626312256,0.060023313668747025,5,7.583333492279053,,False,False
RUN_S04_GRU_H32_L1_SEED1024,50,1430,2.638392925262451,1.6243131160736084,0.6235119104385376,2.782738208770752,0.05187167195726394,4,5.625,,False,False
RUN_S04_GRU_H32_L1_SEED1024,51,1444,4.123511791229248,2.0306432247161865,0.581845223903656,4.288690567016602,0.03851496702926249,12,14.770833015441895,,False,False
RUN_S04_GRU_H32_L1_SEED1024,52,1458,3.9270832538604736,1.9816869497299194,0.805059552192688,4.120535850524902,0.04694840760572083,5,7.354166507720947,,False,False
RUN_S04_GRU_H32_L1_SEED1024,53,1472,3.1160714626312256,1.7652397155761719,0.6071428656578064,3.0669643878936768,-0.016011622088404565,2,5.979166507720947,5f03db1a7b956cfe129f,False,True
RUN_S04_GRU_H32_L1_SEED1024,54,1486,2.8824405670166016,1.69777512550354,0.5580357313156128,4.263392925262451,0.3239092390624163,8,9.541666984558105,,False,False
RUN_S04_GRU_H32_L1_SEED1024,55,1500,4.757440567016602,2.1811556816101074,0.819940447807312,2.860119104385376,-0.6633714867755305,11,8.166666984558105,,False,False
RUN_S04_GRU_H32_L1_SEED1024,56,1514,4.238095283508301,2.0586633682250977,0.6815476417541504,4.2589287757873535,0.004891721222832879,5,19.10416603088379,ad3b221fa2554f2eb400,False,True
RUN_S04_GRU_H32_L1_SEED1024,57,1528,3.9583332538604736,1.989556074142456,0.6071428656578064,3.611607074737549,-0.09600329491771231,12,15.104166984558105,,False,False
RUN_S04_GRU_H32_L1_SEED1024,58,1542,3.1190476417541504,1.766082525253296,0.538690447807312,3.0625,-0.018464536082987815,12,14.479166984558105,,False,False
RUN_S04_GRU_H32_L1_SEED1024,59,1556,2.168154716491699,1.4724655151367188,0.4657738208770752,2.168154716491699,0.0,5,7.208333492279053,,False,False
RUN_S04_GRU_H32_L1_SEED1024,60,1570,3.581845283508301,1.8925763368606567,0.5907738208770752,3.581845283508301,0.0,12,15.791666984558105,,False,False
RUN_S04_GRU_H32_L1_SEED1024,61,1584,3.238095283508301,1.7994707822799683,0.5922619104385376,3.1666667461395264,-0.022556379655627623,12,15.229166984558105,,False,False
RUN_S04_GRU_H32_L1_SEED1024,62,1598,4.904761791229248,2.214669704437256,0.6726190447807312,4.904761791229248,0.0,12,19.52083396911621,,False,False
RUN_S04_GRU_H32_L1_SEED1024,63,1612,3.668154716491699,1.9152426719665527,0.6026785969734192,4.308035850524902,0.148531989109431,1,15.0625,3a41024d23b3185aeafe,False,True
RUN_S04_GRU_H32_L1_SEED1024,64,1626,4.860118865966797,2.2045676708221436,0.7916666865348816,4.127976417541504,-0.17736110247968284,11,15.541666984558105,,False,False
RUN_S04_GRU_H32_L1_SEED1024,65,1640,2.528273820877075,1.5900546312332153,0.507440447807312,4.194940567016602,0.3973040188564203,5,7.041666507720947,,False,False
RUN_S04_GRU_H32_L1_SEED1024,66,1654,2.983630895614624,1.7273190021514893,0.6205357313156128,4.96875,0.3995208260398241,12,9.625,,False,False
RUN_S04_GRU_H32_L1_SEED1024,67,1668,2.983630895614624,1.7273190021514893,0.6116071343421936,5.03720235824585,0.4076809539464996,5,9.604166984558105,,False,False
RUN_S04_GRU_H32_L1_SEED1024,68,1682,4.526785850524902,2.12762451171875,0.800595223903656,5.434523582458496,0.16703170354501373,5,20.02083396911621,,False,False
RUN_S04_GRU_H32_L1_SEED1024,69,1696,2.157738208770752,1.4689241647720337,0.4851190447807312,3.8363094329833984,0.4375484442888813,13,4.625,,False,False
RUN_S04_GRU_H32_L1_SEED1024,70,1710,5.732142925262451,2.3941893577575684,0.9047619104385376,5.700892925262451,-0.005481597428627527,6,23.52083396911621,1d50d31226686dd6064e,False,True
RUN_S04_GRU_H32_L1_SEED1024,71,1724,3.2752976417541504,1.8097783327102661,0.5788690447807312,4.763392925262451,0.3124023793242524,12,9.416666984558105,,False,False
RUN_S04_GRU_H32_L1_SEED1024,72,1738,10.967262268066406,3.311685800552368,1.1130952835083008,10.450892448425293,-0.04940916024056086,5,20.39583396911621,,False,False
RUN_S04_GRU_H32_L1_SEED1024,73,1752,3.5252976417541504,1.877577543258667,0.581845223903656,2.9330356121063232,-0.20192800496632968,8,11.0,,False,False
RUN_S04_GRU_H32_L1_SEED1024,74,1766,6.653273582458496,2.5793941020965576,0.757440447807312,5.072916507720947,-0.31152830375431084,12,33.5625,,False,False
RUN_S04_GRU_H32_L1_SEED1024,75,1780,3.4002976417541504,1.843989610671997,0.644345223903656,3.376488208770752,-0.007051537429199728,1,9.3125,,False,False
RUN_S04_GRU_H32_L1_SEED1024,76,1794,5.034226417541504,2.2437081336975098,0.65625,3.550595283508301,-0.417854195020291,12,27.10416603088379,,False,False
RUN_S04_GRU_H32_L1_SEED1024,77,1808,4.120535850524902,2.0299103260040283,0.7157738208770752,5.190476417541504,0.20613532958182368,4,8.4375,4b943002d607c13d6eec,False,True
RUN_S04_GRU_H32_L1_SEED1024,78,1822,3.3794643878936768,1.838331937789917,0.6919642686843872,6.363095283508301,0.4688961523721825,4,6.1875,,False,False
RUN_S04_GRU_H32_L1_SEED1024,79,1836,8.1875,2.8613808155059814,1.0357142686843872,9.25,0.11486486486486491,12,23.83333396911621,,False,False
RUN_S04_GRU_H32_L1_SEED1024,80,1850,8.319940567016602,2.8844306468963623,0.930059552192688,11.471726417541504,0.27474381237905765,5,29.3125,,False,False
RUN_S04_GRU_H32_L1_SEED1024,81,1864,5.9375,2.4366986751556396,0.8690476417541504,7.760416507720947,0.23489931318857715,9,13.208333015441895,,False,False
RUN_S04_GRU_H32_L1_SEED1024,82,1878,5.510416507720947,2.3474276065826416,0.867559552192688,7.822916507720947,0.29560586486096874,7,13.458333015441895,,False,False
RUN_S04_GRU_H32_L1_SEED1024,83,1892,3.2127976417541504,1.792427897453308,0.59375,7.589285850524902,0.5766666712742226,12,6.291666507720947,,False,False
RUN_S04_GRU_H32_L1_SEED1024,84,1906,3.438988208770752,1.8544509410858154,0.7008928656578064,5.229166507720947,0.34234486438841993,8,8.791666984558105,1139e6ded7dc455f7387,False,True
RUN_S04_GRU_H32_L1_SEED1024,85,1920,3.1651785373687744,1.7790948152542114,0.7038690447807312,7.91220235824585,0.5999623879601456,5,10.604166984558105,,False,False
RUN_S04_GRU_H32_L1_SEED1024,86,1934,3.358630895614624,1.832656741142273,0.5907738208770752,5.547618865966797,0.394581535473002,5,9.4375,,False,False
RUN_S04_GRU_H32_L1_SEED1024,87,1948,2.720238208770752,1.649314522743225,0.6190476417541504,5.002976417541504,0.4562760281593542,7,6.645833492279053,,False,False
RUN_S04_GRU_H32_L1_SEED1024,88,1962,3.2098214626312256,1.7915974855422974,0.6979166865348816,5.47470235824585,0.41369936617710756,5,8.1875,,False,False
RUN_S04_GRU_H32_L1_SEED1024,89,1976,6.194940567016602,2.4889638423919678,0.9151785969734192,4.822916507720947,-0.28448015989893216,6,15.145833015441895,,False,False
RUN_S04_GRU_H32_L1_SEED1024,90,1990,2.846726179122925,1.6872243881225586,0.6413690447807312,5.918154716491699,0.5189841571410501,0,6.104166507720947,,False,False
