fold_id,t_end,mse,mae,skill_vs_naive,mode,run_type
0,730,525.8794555664062,6.510416507720947,0.028913572271138444,S4_latent16,manual
1,744,238.11904907226562,4.5625,0.12169846937707296,S4_latent16,manual
2,758,232.34375,5.230654716491699,-0.013949219834939353,S4_latent16,manual
3,772,65.0327377319336,2.8214285373687744,0.1882383875030189,S4_latent16,manual
4,786,43.0148811340332,1.9404761791229248,0.15887796021083966,S4_latent16,manual
5,800,45.82143020629883,2.419642925262451,0.07937925344404662,S4_latent16,manual
6,814,36.91368865966797,2.169642925262451,0.07839204221260154,S4_latent16,manual
7,828,83.88690185546875,2.988095283508301,0.1422790106805345,S4_latent16,manual
8,842,613.9866333007812,10.861607551574707,-7.27034022418254,S4_latent16,manual
9,856,214.9732208251953,5.544642925262451,0.0027956575822364327,S4_latent16,manual
10,870,38.06547546386719,2.297619104385376,0.02966396014816086,S4_latent16,manual
11,884,64.25892639160156,2.7886905670166016,0.04152885696468156,S4_latent16,manual
12,898,47.394344329833984,2.5104167461395264,0.019034723591895952,S4_latent16,manual
13,912,37.56696319580078,2.123511791229248,0.044329239818972854,S4_latent16,manual
14,926,54.73214340209961,2.5357143878936768,0.019566034872273375,S4_latent16,manual
15,940,49.938987731933594,2.65625,-0.002988692248515612,S4_latent16,manual
16,954,36.63839340209961,2.2098214626312256,0.270596950940049,S4_latent16,manual
17,968,58.75297546386719,2.949404716491699,0.1880475973879595,S4_latent16,manual
18,982,37.462799072265625,2.061011791229248,-0.017048523165894114,S4_latent16,manual
19,996,64.64732360839844,2.5252976417541504,0.2568764841064456,S4_latent16,manual
20,1010,80.93154907226562,2.7589285373687744,-0.30097603311253374,S4_latent16,manual
21,1024,97.87202453613281,3.205357074737549,0.25473085615994284,S4_latent16,manual
22,1038,52.418155670166016,2.7901785373687744,0.12316728622827366,S4_latent16,manual
23,1052,65.2797622680664,2.642857074737549,0.08802132467919777,S4_latent16,manual
24,1066,52.9836311340332,2.4449405670166016,0.15461689028993386,S4_latent16,manual
25,1080,74.52083587646484,3.050595283508301,0.14872417502217605,S4_latent16,manual
26,1094,70.73213958740234,3.113095283508301,-0.1940013269109795,S4_latent16,manual
27,1108,46.074405670166016,2.488095283508301,0.08962067858036316,S4_latent16,manual
28,1122,56.54166793823242,2.5714285373687744,0.0552253694753978,S4_latent16,manual
