fold_id,t_end,mse,mae,skill_vs_naive,mode,run_type
0,730,541.5372314453125,6.617559432983398,0.0,S1_gru_baseline,manual
1,744,269.7083435058594,4.785714149475098,0.005181434052009548,S1_gru_baseline,manual
2,758,229.5044708251953,5.034226417541504,-0.0015585921370271372,S1_gru_baseline,manual
3,772,80.07887268066406,3.138392925262451,0.00042721433398373865,S1_gru_baseline,manual
4,786,50.06696319580078,2.144345283508301,0.020980063199998344,S1_gru_baseline,manual
5,800,49.74553680419922,2.5520832538604736,0.0005381101305497182,S1_gru_baseline,manual
6,814,40.068450927734375,2.2589285373687744,-0.0003715307801488432,S1_gru_baseline,manual
7,828,91.08036041259766,3.190476179122925,0.06872783339567512,S1_gru_baseline,manual
8,842,88.5625,3.139880895614624,-0.19292825996320317,S1_gru_baseline,manual
9,856,210.5267791748047,5.5,0.023421533238080272,S1_gru_baseline,manual
10,870,47.050594329833984,2.5208332538604736,-0.1993778303918312,S1_gru_baseline,manual
11,884,63.4375,2.830357074737549,0.05378106123712367,S1_gru_baseline,manual
12,898,46.28571319580078,2.488095283508301,0.04198110384484377,S1_gru_baseline,manual
13,912,40.28571319580078,2.190476179122925,-0.02483338761247711,S1_gru_baseline,manual
14,926,54.644344329833984,2.534226179122925,0.021138807053393993,S1_gru_baseline,manual
15,940,49.84375,2.608630895614624,-0.0010759108217566205,S1_gru_baseline,manual
16,954,47.91964340209961,2.6011905670166016,0.04600800521580706,S1_gru_baseline,manual
17,968,69.94345092773438,3.1964285373687744,0.033397839354071035,S1_gru_baseline,manual
18,982,38.105655670166016,2.174107074737549,-0.03450093915437469,S1_gru_baseline,manual
19,996,82.03422546386719,2.8675594329833984,0.057013366561180834,S1_gru_baseline,manual
20,1010,65.8139877319336,2.4598214626312256,-0.05796097645868259,S1_gru_baseline,manual
21,1024,123.33631134033203,3.5267856121063232,0.06082716084957418,S1_gru_baseline,manual
22,1038,55.904762268066406,2.949404716491699,0.06484454125555406,S1_gru_baseline,manual
23,1052,67.81845092773438,2.7440476417541504,0.052555050899145916,S1_gru_baseline,manual
24,1066,57.9523811340332,2.550595283508301,0.07533773866391846,S1_gru_baseline,manual
25,1080,83.75595092773438,3.279761791229248,0.04322844229761269,S1_gru_baseline,manual
26,1094,56.87797546386719,2.705357074737549,0.039865348736559336,S1_gru_baseline,manual
27,1108,49.12053680419922,2.4747023582458496,0.029432494828010802,S1_gru_baseline,manual
28,1122,51.40922546386719,2.456845283508301,0.14098515724296712,S1_gru_baseline,manual
29,1136,72.51637268066406,2.456845283508301,0.14204473345242274,S1_gru_baseline,manual
30,1150,40.70981979370117,2.174107074737549,0.044830899696922444,S1_gru_baseline,manual
31,1164,96.70237731933594,3.607142925262451,-0.082345067002634,S1_gru_baseline,manual
32,1178,48.818450927734375,2.6160714626312256,0.2185884813725869,S1_gru_baseline,manual
33,1192,21.477678298950195,1.59375,0.26732321459106045,S1_gru_baseline,manual
34,1206,27.8199405670166,1.671130895614624,0.23553464917793165,S1_gru_baseline,manual
35,1220,35.57291793823242,1.671130895614624,0.1295243678237099,S1_gru_baseline,manual
36,1234,41.113094329833984,2.011904716491699,0.14140100545828171,S1_gru_baseline,manual
37,1248,13.849702835083008,1.15625,0.22872289915256772,S1_gru_baseline,manual
38,1262,13.962797164916992,1.3794642686843872,0.3205648001796847,S1_gru_baseline,manual
39,1276,22.980655670166016,1.569940447807312,0.05858326669008129,S1_gru_baseline,manual
40,1290,31.514881134033203,1.8869047164916992,0.15480700213696375,S1_gru_baseline,manual
41,1304,37.07589340209961,2.0401785373687744,0.017043422645246498,S1_gru_baseline,manual
42,1318,17.72916603088379,1.4434523582458496,0.15009276098570778,S1_gru_baseline,manual
43,1332,18.787202835083008,1.5491071939468384,0.2800113883561003,S1_gru_baseline,manual
44,1346,11.193452835083008,1.0327380895614624,0.3717531145018408,S1_gru_baseline,manual
45,1360,23.331844329833984,1.3229166269302368,0.22238759299245225,S1_gru_baseline,manual
46,1374,35.436012268066406,1.819940447807312,-0.016173071091677427,S1_gru_baseline,manual
47,1388,16.125,1.2857142686843872,0.3274577979796871,S1_gru_baseline,manual
48,1402,31.296131134033203,1.6741071939468384,-0.26608874372827107,S1_gru_baseline,manual
49,1416,18.334821701049805,1.4747023582458496,0.363716148843682,S1_gru_baseline,manual
50,1430,17.839284896850586,1.3958333730697632,0.25632754934334767,S1_gru_baseline,manual
51,1444,30.915178298950195,1.6979166269302368,0.057267357557916676,S1_gru_baseline,manual
52,1458,53.099700927734375,2.6919643878936768,0.18940959966998172,S1_gru_baseline,manual
53,1472,38.89881134033203,2.142857074737549,-0.19869770173462253,S1_gru_baseline,manual
54,1486,46.2023811340332,2.3809523582458496,0.10403137453330635,S1_gru_baseline,manual
55,1500,22.373512268066406,1.6770833730697632,0.07986531863983248,S1_gru_baseline,manual
56,1514,72.38690185546875,3.1875,-0.03146727175438113,S1_gru_baseline,manual
57,1528,39.193450927734375,1.7619047164916992,0.18303918169760847,S1_gru_baseline,manual
58,1542,21.550594329833984,1.5446428060531616,0.16467672056567118,S1_gru_baseline,manual
59,1556,24.092262268066406,1.8005952835083008,0.18912149185451665,S1_gru_baseline,manual
60,1570,23.4449405670166,1.6741071939468384,0.2127617018420449,S1_gru_baseline,manual
61,1584,30.23958396911621,1.7931547164916992,0.2032542433050344,S1_gru_baseline,manual
62,1598,36.7648811340332,2.077380895614624,0.23385119847916447,S1_gru_baseline,manual
63,1612,77.19345092773438,2.705357074737549,0.09434692530517086,S1_gru_baseline,manual
64,1626,43.52231979370117,2.2901785373687744,0.22614701403536352,S1_gru_baseline,manual
65,1640,43.532737731933594,2.184523820877075,0.29891917089991193,S1_gru_baseline,manual
66,1654,42.4375,2.1815476417541504,0.2593304441319836,S1_gru_baseline,manual
