target_idx,target,bucket,nonzero_rate,mean_y_true,total_y_true,n_valid_seeds,positive_seed_count,negative_seed_count,mean_skill,median_skill,std_skill,mean_mse,mean_naive_mse,mean_delta_mse,mean_mae,mean_observed,max_observed,beats_naive
139,J01MA02,dense,0.8952772073921971,2.6899383983572895,3930.0,5,1,4,-0.00908428128231642,-0.008598759048604077,0.012915167025667588,4.021089972527473,3.9848901098901104,0.036199862637362565,1.490673076923077,2.907967032967033,11.0,False
22,A07BC05,sparse,0.6598220396988365,1.3949349760438057,2038.0,5,1,4,-0.009918253968253942,-0.005490079365079392,0.01112299086789115,1.7479354395604396,1.7307692307692306,0.01716620879120878,0.9032692307692308,1.1675824175824177,5.0,False
226,R03BB01,dense,0.758384668035592,4.2149212867898695,6158.0,5,0,5,-0.010170212765957531,-0.009619080301990657,0.005147482469048903,2.021728021978022,2.0013736263736264,0.02035439560439576,0.9680769230769231,6.09478021978022,12.0,False
8,A03AC05,sparse,0.5817932922655715,1.0109514031485285,1477.0,5,1,3,-0.010330258302583028,-0.005175276752767299,0.023178929964168926,0.37609821428571427,0.37225274725274726,0.0038454670329670314,0.3195741758241758,0.44093406593406587,3.0,False
228,R03DA05,sparse,0.057494866529774126,0.06023271731690623,88.0,5,0,1,-0.011687500000000028,0.0,0.026134044487028857,0.03335233516483517,0.03296703296703297,0.0003853021978021981,0.030370879120879123,0.04945054945054945,2.0,False
134,J01DH02,dense,0.9945242984257358,6.106091718001369,8921.0,5,1,4,-0.01208584490348794,-0.01071960717914,0.0177126229806395,4.10534271978022,4.056318681318682,0.04902403846153831,1.4067170329670329,6.820054945054946,15.0,False
4,A02BA03,dense,1.0,17.326488706365502,25314.0,5,1,4,-0.012181102362204755,-0.004272965879265067,0.029923983146662808,2.6486332417582417,2.616758241758242,0.031874999999999966,1.0431043956043955,18.138736263736263,28.0,False
175,N02AX02,dense,1.0,5.072553045859,7411.0,5,1,4,-0.012685703479576427,-0.0036478819969743004,0.01787587824214275,3.6779409340659344,3.6318681318681323,0.04607280219780226,1.4481043956043957,4.596153846153846,14.0,False
132,J01DD08,dense,0.8480492813141683,2.1245722108145104,3104.0,5,0,5,-0.012799670917317974,-0.011577540106951778,0.00988664842337506,3.382027472527473,3.3392857142857144,0.0427417582417581,1.327554945054945,2.465659340659341,11.0,False
15,A05AA02,dense,1.0,12.06091718001369,17621.0,5,1,4,-0.013826812059012195,-0.01429923027581781,0.01078981776715137,2.1710934065934064,2.1414835164835164,0.029609890109890104,1.0223626373626373,13.627747252747252,22.0,False
62,B05XA03,dense,1.0,19.39835728952772,28341.0,5,0,5,-0.015493665158370983,-0.005493212669683167,0.017062667229829864,13.872368818681318,13.660714285714286,0.211654532967032,2.7938873626373626,19.693681318681318,32.0,False
190,N04BB01,sparse,0.22039698836413416,0.22039698836413416,322.0,5,0,1,-0.01694,0.0,0.03787899153884644,0.03492239010989011,0.034340659340659344,0.0005817307692307691,0.03539835164835165,0.3557692307692308,1.0,False
161,M01AE01,sparse,0.4976043805612594,1.0342231348391513,1511.0,5,1,4,-0.017274952015355095,-0.007507197696736911,0.019516940258508895,1.4560446428571427,1.4313186813186813,0.024725961538461537,0.840370879120879,1.8681318681318682,7.0,False
234,R05CB06,dense,1.0,9.379192334017796,13703.0,5,0,5,-0.017512565196775753,-0.01955310573731639,0.007691816092149223,2.9477115384615384,2.896978021978022,0.05073351648351663,1.2535714285714286,8.210164835164836,17.0,False
117,H02AB06,dense,1.0,7.203969883641341,10525.0,5,1,4,-0.018079516539440288,-0.004608778625954102,0.02450812161604915,2.1983804945054946,2.159340659340659,0.039039835164835335,1.0506318681318683,7.741758241758243,15.0,False
176,N02BE01,dense,0.9952087611225188,4.6652977412731005,6816.0,5,1,4,-0.018468336673346797,-0.022641282565130316,0.014565731143781131,3.490492445054945,3.427197802197802,0.06329464285714304,1.3654258241758241,3.907967032967033,9.0,False
87,C08CA01,dense,1.0,34.007529089664615,49685.0,5,1,4,-0.01926158216783209,-0.0052414772727269465,0.02672930402974947,3.203393543956044,3.142857142857143,0.06053640109890095,1.3196016483516484,35.66483516483517,44.0,False
63,C01AA05,sparse,0.46338124572210815,0.5290896646132786,773.0,5,0,1,-0.02117499999999999,0.0,0.04734873942355802,0.05610851648351648,0.05494505494505495,0.0011634615384615381,0.05706043956043956,0.4065934065934066,1.0,False
207,N06AB10,dense,1.0,17.32306639288159,25309.0,5,3,2,-0.023062162162162236,0.003991891891891863,0.07638269284977584,1.2999072802197802,1.2706043956043955,0.029302884615384706,0.7490247252747253,17.814560439560438,25.0,False
127,J01CR05,dense,0.999315537303217,6.2559890485968515,9140.0,5,0,5,-0.024403978661924963,-0.014254278728606407,0.025639694822446976,6.3307603021978025,6.179945054945055,0.1508152472527476,1.8250961538461539,6.699175824175823,14.0,False
76,C03CA01,dense,1.0,12.430527036276523,18161.0,5,2,3,-0.02630920854649408,-0.020507824255191043,0.03073253437799699,4.684650412087912,4.56456043956044,0.12008997252747218,1.6428983516483515,14.083791208791208,22.0,False
26,A10AB04,sparse,0.6789869952087612,1.0684462696783026,1561.0,5,3,2,-0.026670138888888917,0.016423611111111125,0.14755305587101544,0.20307760989010987,0.1978021978021978,0.00527541208791209,0.2048489010989011,0.45054945054945056,3.0,False
224,R03AC02,dense,0.8959616700889802,3.676249144421629,5371.0,5,1,4,-0.028586377097729508,-0.02105626850937803,0.030595015035440064,1.431260989010989,1.3914835164835164,0.03977747252747257,0.7175,3.380494505494505,11.0,False
200,N05BB01,dense,1.0,6.579739904175223,9613.0,5,0,5,-0.028949525452976844,-0.017411561691113242,0.02756151932276749,1.6381215659340662,1.592032967032967,0.046088598901099107,0.7558653846153846,5.201923076923077,9.0,False
129,J01DB09,sparse,0.6201232032854209,1.056125941136208,1543.0,5,0,5,-0.03086038186157527,-0.01111873508353245,0.048584154216870575,1.1866222527472527,1.151098901098901,0.03552335164835174,0.7356593406593407,1.315934065934066,6.0,False
231,R05CB01,dense,1.0,21.481177275838466,31384.0,5,1,4,-0.032364725508037484,-0.009085532302092636,0.04161462847910428,4.675421016483517,4.528846153846154,0.1465748626373621,1.6259203296703297,23.39423076923077,36.0,False
198,N05BA06,dense,1.0,15.321697467488022,22385.0,5,0,5,-0.033697501329080295,-0.022464114832535742,0.029366665886788178,2.670858516483517,2.583791208791209,0.08706730769230768,1.2368406593406593,16.910714285714285,29.0,False
89,C08CA05,sparse,0.3545516769336071,0.40451745379876797,591.0,5,0,3,-0.03639072847682114,-0.0020033112582780177,0.04967650741565901,0.21496565934065934,0.20741758241758243,0.007548076923076919,0.20052197802197802,0.3118131868131868,4.0,False
16,A05BA03,dense,0.9849418206707734,4.333333333333333,6331.0,5,0,5,-0.03817458945548835,-0.03675453759723424,0.03419893232250652,1.6499560439560441,1.5892857142857142,0.060670329670329794,0.8943956043956044,4.267857142857143,10.0,False
194,N05AH04,dense,1.0,57.9151266255989,84614.0,5,1,4,-0.04170942408376961,-0.051472513089005245,0.037110985363300125,3.279667582417582,3.1483516483516483,0.13131593406593395,1.333956043956044,57.324175824175825,73.0,False
213,N06DA02,dense,1.0,53.644079397672826,78374.0,5,1,4,-0.04405930892212469,-0.011009541000515544,0.07280557479386597,2.780811813186813,2.6634615384615383,0.11735027472527451,1.2284340659340658,55.29258241758241,70.0,False
93,C09CA07,dense,0.757015742642026,16.204654346338124,23675.0,5,1,4,-0.044823547979798,-0.013827335858586087,0.08453046370891587,2.273352335164835,2.1758241758241756,0.09752815934065939,1.0489972527472529,23.085164835164836,35.0,False
12,A03FA09,dense,1.0,21.94592744695414,32063.0,5,0,5,-0.04703525881470361,-0.035648912228056995,0.053257433868717965,1.9171675824175822,1.8310439560439558,0.08612362637362625,0.9575549450549451,23.800824175824175,32.0,False
196,N05AX12,sparse,0.5195071868583162,0.6119096509240246,894.0,5,0,5,-0.04910119047619035,-0.026488095238095033,0.06100946351097362,0.12105013736263737,0.11538461538461539,0.005665521978021967,0.11339285714285714,0.8131868131868132,2.0,False
197,N05BA01,sparse,0.5900068446269678,0.8165639972621492,1193.0,5,0,5,-0.060833333333333295,-0.05266666666666664,0.041835910906277904,0.131146978021978,0.12362637362637363,0.007520604395604388,0.13307692307692306,1.434065934065934,4.0,False
177,N02BE05,sparse,0.5160848733744011,0.7980835044490076,1166.0,5,0,5,-0.0660973895582329,-0.04056224899598404,0.06525234218995216,1.458561813186813,1.3681318681318682,0.09042994505494502,0.8456593406593406,0.8324175824175825,5.0,False
160,M01AB16,dense,0.8548939082819986,3.427104722792608,5007.0,5,0,5,-0.06901729106628243,-0.05278818443804023,0.05641502958908745,0.5095453296703296,0.4766483516483516,0.032896978021977996,0.3652472527472527,1.0618131868131868,4.0,False
14,A04AD,dense,0.70362765229295,1.299110198494182,1898.0,5,0,5,-0.07030444444444436,-0.08556666666666679,0.056505474770258725,0.33079464285714283,0.3090659340659341,0.02172870879120876,0.30015109890109887,0.5782967032967034,3.0,False
5,A02BC01,dense,1.0,48.65639972621492,71087.0,5,0,5,-0.07087188019966728,-0.06885524126455866,0.014033334478288537,4.420288461538462,4.127747252747253,0.292541208791209,1.3943406593406593,42.58653846153846,55.0,False
96,C10AA05,dense,1.0,40.04654346338125,58508.0,5,1,4,-0.07163543643263759,-0.07190702087286494,0.05379444567100716,3.10303228021978,2.8956043956043955,0.2074278846153847,1.2579258241758242,42.73626373626374,53.0,False
225,R03BA02,dense,0.9014373716632443,3.1964407939767283,4670.0,5,0,5,-0.07294095341278446,-0.05383531960996768,0.07863581570217895,1.3603358516483517,1.2678571428571428,0.09247870879120886,0.7210576923076923,3.561813186813187,8.0,False
170,M09AB,sparse,0.28952772073921973,0.5065023956194388,740.0,5,0,5,-0.07446276595744675,-0.02656914893617013,0.1237059514884705,0.41620673076923076,0.3873626373626374,0.028844093406593406,0.2695192307692308,0.6428571428571429,4.0,False
108,G03XC01,sparse,0.19780971937029432,0.2026009582477755,296.0,5,0,5,-0.07857627118644062,-0.07652542372881355,0.062085660480405126,0.0874120879120879,0.08104395604395605,0.006368131868131866,0.06425824175824177,0.3557692307692308,2.0,False
238,R06AE07,dense,1.0,9.550992470910336,13954.0,5,1,4,-0.07997429078014176,-0.055354609929078036,0.09597328772986487,0.8366833791208791,0.7747252747252747,0.06195810439560434,0.5349313186813187,9.046703296703297,18.0,False
32,A10BH,dense,1.0,16.026009582477755,23414.0,5,0,5,-0.08354341085271307,-0.07096124031007744,0.08905472711714817,0.9600075549450547,0.885989010989011,0.07401854395604386,0.6245741758241758,16.971153846153847,22.0,False
17,A05BA06,sparse,0.28952772073921973,0.2997946611909651,438.0,5,0,5,-0.08506796116504858,-0.09327669902912605,0.03948013964194665,0.15351923076923077,0.14148351648351648,0.012035714285714288,0.14978021978021977,0.4958791208791209,2.0,False
142,J01XA01,dense,0.8234086242299795,2.0561259411362083,3004.0,5,1,4,-0.0862137345679014,-0.10204475308641991,0.05500357304914765,0.966849587912088,0.8901098901098902,0.07673969780219789,0.6013324175824175,2.412087912087912,10.0,False
46,B01AC06,dense,1.0,20.553045859000683,30028.0,5,0,5,-0.08712093862815888,-0.09643802647412758,0.03017743326007536,1.240930631868132,1.1414835164835164,0.09944711538461544,0.738228021978022,18.699175824175825,26.0,False
