seed,fold_id,t_end,mse,mae,naive_mse,skill
123,49,1416,0.7787449596774193,0.395838133640553,0.7701612903225806,-0.011145287958115091
123,50,1430,0.9096918202764978,0.4037442396313364,0.8508064516129032,-0.06921123899796888
123,51,1444,1.0057992511520737,0.3982430875576037,0.9953917050691244,-0.010455729166666705
456,0,730,0.9107733294930875,0.3700172811059908,0.7736175115207373,-0.1772915115413254
456,1,744,0.46989559331797226,0.2818692396313364,0.42252304147465436,-0.1121182685753237
456,2,758,1.6997695852534562,0.35357142857142854,1.419930875576037,-0.19707910750507085
456,3,772,0.8960210253456221,0.38136520737327184,0.8024193548387096,-0.11664931801866474
456,4,786,1.2652390552995392,0.4494239631336406,1.0210253456221199,-0.23918476727785598
456,5,800,2.4024596774193547,0.7472926267281106,0.6097350230414746,-2.940170051960321
456,6,814,0.6755133928571427,0.3630616359447004,0.6411290322580645,-0.05363095238095217
456,7,828,0.806264400921659,0.39144585253456227,0.768721198156682,-0.04883851629823899
456,8,842,0.6625439228110599,0.3264832949308756,0.6140552995391705,-0.07896458724202637
456,9,856,0.661903081797235,0.3565524193548387,0.6275921658986175,-0.05467072051399713
456,10,870,0.7008734158986175,0.327088133640553,0.6221198156682027,-0.1265891203703704
456,11,884,1.11849366359447,0.44602534562211976,1.064516129032258,-0.05070616883116874
456,12,898,1.459216589861751,0.5304435483870968,1.2995391705069124,-0.12287234042553186
456,13,912,0.9885685483870967,0.4620679723502304,0.9205069124423964,-0.07393929912390473
456,14,926,1.1232178859447004,0.4684763824884792,1.0440668202764978,-0.07581034482758597
456,15,940,0.993777361751152,0.42620967741935484,0.9026497695852534,-0.10095564773452459
456,16,954,0.6275453629032258,0.3400777649769585,0.5169930875576036,-0.21383704735376052
456,17,968,1.025639400921659,0.44974078341013823,0.959389400921659,-0.06905433803662553
456,18,982,0.6871795794930875,0.31484735023041477,0.5866935483870968,-0.17127515954835526
456,19,996,1.0853895449308755,0.4631768433179724,0.9579493087557603,-0.1330344257366205
456,20,1010,1.049871111751152,0.4087989631336405,1.036578341013825,-0.012823701028063406
456,21,1024,0.6903088997695853,0.35349942396313366,0.6952764976958525,0.007144780447390087
456,22,1038,0.8681473214285714,0.3830501152073733,0.8280529953917051,-0.04841999999999991
456,23,1052,0.7523919930875576,0.3695564516129032,0.7134216589861752,-0.05462454582155818
456,24,1066,0.6303758640552996,0.35000000000000003,0.6261520737327189,-0.006745630174793016
456,25,1080,1.0729759504608294,0.43310771889400923,1.0538594470046083,-0.018139518994260584
456,26,1094,0.9425468029953916,0.41167914746543777,0.9202188940092166,-0.02426369327073541
456,27,1108,0.9296486175115205,0.3953917050691244,0.8957373271889401,-0.03785852090032127
456,28,1122,1.2211542338709678,0.5160570276497696,1.1837557603686637,-0.03159306569343068
456,29,1136,0.8557502880184331,0.3942684331797235,0.8559907834101382,0.00028095558546437083
456,30,1150,0.817556883640553,0.4213565668202765,0.806163594470046,-0.014132725973561966
456,31,1164,0.9729637096774194,0.42701612903225805,0.9720622119815668,-0.0009274074074074878
456,32,1178,1.0035455069124424,0.465581797235023,0.9778225806451613,-0.026306332842415348
456,33,1192,0.6339667338709677,0.3421226958525345,0.6163594470046083,-0.028566588785046587
456,34,1206,0.5897055011520738,0.35131048387096775,0.5682603686635944,-0.037738215914850715
456,35,1220,0.6618829205069124,0.343735599078341,0.6961405529953917,0.04921079851055021
456,36,1234,0.7623869527649769,0.41392569124423967,0.7353110599078341,-0.03682236584410492
456,37,1248,0.6817569124423963,0.3579205069124424,0.6961405529953917,0.02066197765825395
456,38,1262,0.7862348790322581,0.3842309907834101,0.7727534562211982,-0.01744595601938137
456,39,1276,1.0885908698156683,0.4534706221198157,1.0512672811059909,-0.03550342465753431
456,40,1290,0.953849366359447,0.3898905529953917,0.9205069124423964,-0.03622183979974958
456,41,1304,0.769814948156682,0.3907402073732719,0.7151497695852534,-0.07643878372935964
456,42,1318,0.9499654377880185,0.39349078341013827,0.8643433179723502,-0.09906031322892384
456,43,1332,0.9577203341013824,0.4106854838709677,0.8044354838709677,-0.19054958825635504
456,44,1346,0.9815430587557602,0.45805011520737327,0.9308755760368663,-0.05442991955445531
456,45,1360,0.953948012672811,0.42530241935483865,0.8292050691244239,-0.15043678360541857
456,46,1374,1.0249373559907835,0.43287730414746545,1.0630760368663594,0.03587577892170135
456,47,1388,1.0588306451612903,0.438565668202765,1.0195852534562213,-0.0384915254237288
456,48,1402,0.7268476382488479,0.3785138248847926,0.6944124423963134,-0.04670883450850272
456,49,1416,0.7969002016129032,0.4014544930875576,0.7701612903225806,-0.034718586387434636
456,50,1430,0.8612687211981567,0.3944124423963134,0.8508064516129032,-0.012296885578876093
456,51,1444,1.0222947868663594,0.3980270737327189,0.9953917050691244,-0.027027633101851745
789,0,730,0.8471896601382487,0.3558035714285714,0.7736175115207373,-0.09510145197319408
789,1,744,0.4448603110599078,0.2724078341013825,0.42252304147465436,-0.05286639400136339
789,2,758,1.600471630184332,0.35015841013824883,1.419930875576037,-0.1271475659229211
789,3,772,0.8723610311059908,0.36977246543778797,0.8024193548387096,-0.08716349605168716
789,4,786,1.213294210829493,0.4308323732718894,1.0210253456221199,-0.18830959097320155
789,5,800,2.4967245103686637,0.7899337557603687,0.6097350230414746,-3.0947697213037317
789,6,814,0.6593382776497695,0.3538450460829493,0.6411290322580645,-0.028401841868822775
789,7,828,0.7876497695852533,0.3811059907834102,0.768721198156682,-0.024623454477332052
789,8,842,0.6329644297235023,0.3175547235023041,0.6140552995391705,-0.030793855534709147
789,9,856,0.6546795794930876,0.3477966589861751,0.6275921658986175,-0.04316085360257005
789,10,870,0.6501267281105991,0.3117799539170507,0.6221198156682027,-0.04501851851851857
789,11,884,1.0935879896313363,0.4330213133640553,1.064516129032258,-0.02730992965367962
789,12,898,1.4002656970046083,0.5212413594470046,1.2995391705069124,-0.07750941932624134
789,13,912,0.9946342165898617,0.4675979262672811,0.9205069124423964,-0.08052878598247792
789,14,926,1.1374654377880185,0.47318548387096776,1.0440668202764978,-0.08945655172413791
789,15,940,0.9640423387096775,0.4274769585253456,0.9026497695852534,-0.06801372048500332
789,16,954,0.6278038594470047,0.3445276497695853,0.5169930875576036,-0.2143370473537607
789,17,968,1.0383316532258065,0.4588565668202765,0.959389400921659,-0.08228384869408578
789,18,982,0.6882812499999998,0.31899481566820276,0.5866935483870968,-0.17315292096219914
789,19,996,1.071661866359447,0.46517857142857144,0.9579493087557603,-0.1187041491280818
789,20,1010,1.0615308179723502,0.40950460829493085,1.036578341013825,-0.024071964434565052
789,21,1024,0.6866841877880184,0.34926555299539175,0.6952764976958525,0.012358119304059612
789,22,1038,0.894641417050691,0.3838997695852534,0.8280529953917051,-0.08041565217391278
789,23,1052,0.7931084389400922,0.3740639400921659,0.7134216589861752,-0.11169660880096899
789,24,1066,0.6314703341013825,0.3472350230414747,0.6261520737327189,-0.008493560257589738
789,25,1080,1.078351094470046,0.43107718894009217,1.0538594470046083,-0.02323995627220543
789,26,1094,0.9500835253456221,0.4129320276497696,0.9202188940092166,-0.032453834115805824
789,27,1108,0.8943238767281106,0.38771601382488474,0.8957373271889401,0.001577974276527283
789,28,1122,1.191577620967742,0.5073588709677419,1.1837557603686637,-0.006607664233576616
789,29,1136,0.8502721774193548,0.3893145161290323,0.8559907834101382,0.006680686406460357
789,30,1150,0.80958741359447,0.4193692396313364,0.806163594470046,-0.004247052518756567
789,31,1164,0.9847227822580645,0.42147177419354837,0.9720622119815668,-0.013024444444444505
789,32,1178,0.9902973790322581,0.4618519585253456,0.9778225806451613,-0.012757731958763063
789,33,1192,0.6129341877880184,0.3342597926267281,0.6163594470046083,0.005557242990654188
789,34,1206,0.5845974942396313,0.3508208525345622,0.5682603686635944,-0.028749366447034852
789,35,1220,0.6701972926267281,0.34648617511520735,0.6961405529953917,0.03726727347952008
789,36,1234,0.7734403801843317,0.41566820276497696,0.7353110599078341,-0.05185468076772426
789,37,1248,0.675341301843318,0.3537154377880184,0.6961405529953917,0.029877947869259347
789,38,1262,0.7838133640552996,0.38476382488479266,0.7727534562211982,-0.014312336936265435
789,39,1276,1.0858755760368664,0.4537154377880184,1.0512672811059909,-0.03292054794520527
789,40,1290,0.9432963709677419,0.3899481566820277,0.9205069124423964,-0.02475750938673338
789,41,1304,0.7283179723502304,0.37906105990783406,0.7151497695852534,-0.018413209826822374
789,42,1318,0.9107682891705069,0.3849222350230415,0.8643433179723502,-0.05371126291236261
789,43,1332,0.8356278801843318,0.38018433179723504,0.8044354838709677,-0.038775510204081653
789,44,1346,1.0103009792626727,0.4560771889400922,0.9308755760368663,-0.08532332920792074
789,45,1360,0.8666107430875576,0.4147321428571429,0.8292050691244239,-0.04511028134769024
789,46,1374,1.0635555875576037,0.4398905529953917,1.0630760368663594,-0.00045109726361425295
789,47,1388,1.0172839861751153,0.4294066820276498,1.0195852534562213,0.0022570621468926966
789,48,1402,0.7062420794930876,0.37380472350230415,0.6944124423963134,-0.01703546246370813
789,49,1416,0.7874906394009217,0.3956365207373272,0.7701612903225806,-0.022500934928945338
789,50,1430,0.855581797235023,0.39205069124423964,0.8508064516129032,-0.005612728503723741
789,51,1444,1.0070377304147464,0.3928283410138249,0.9953917050691244,-0.011699942129629548
1024,0,730,0.7926101670506914,0.3378312211981567,0.7736175115207373,-0.02455044676098317
1024,1,744,0.4248271889400922,0.25483870967741934,0.42252304147465436,-0.005453306066803165
1024,2,758,1.577698012672811,0.34445564516129035,1.419930875576037,-0.1111090263691683
1024,3,772,0.8500482430875576,0.3651641705069124,0.8024193548387096,-0.05935660445082558
1024,4,786,1.1738529665898616,0.42472638248847927,1.0210253456221199,-0.14968053596614928
1024,5,800,2.0565574596774194,0.723891129032258,0.6097350230414746,-2.372870807746812
1024,6,814,0.6795110887096775,0.35986463133640556,0.6411290322580645,-0.05986635220125791
1024,7,828,0.8250410426267281,0.39699020737327184,0.768721198156682,-0.07326433121019105
1024,8,842,0.7280169930875576,0.3320852534562212,0.6140552995391705,-0.18558864915572237
1024,9,856,0.6946615783410139,0.363594470046083,0.6275921658986175,-0.10686782927948602
1024,10,870,0.7811686347926267,0.33711117511520733,0.6221198156682027,-0.2556562499999999
1024,11,884,1.0996378168202765,0.42904665898617517,1.064516129032258,-0.03299310064935068
1024,12,898,1.3512543202764977,0.5089285714285714,1.2995391705069124,-0.039794991134751934
1024,13,912,0.9907286866359447,0.4602534562211982,0.9205069124423964,-0.07628598247809748
1024,14,926,1.1025208813364056,0.4608150921658986,1.0440668202764978,-0.055986896551724064
1024,15,940,0.9868778801843319,0.4245967741935484,0.9026497695852534,-0.09331206126356095
1024,16,954,0.6339033698156682,0.33702476958525346,0.5169930875576036,-0.22613509749303629
1024,17,968,1.0021702188940094,0.4449020737327189,0.959389400921659,-0.044591714199940125
1024,18,982,0.645640120967742,0.30928859447004603,0.5866935483870968,-0.1004725085910656
1024,19,996,1.01016849078341,0.4520161290322581,0.9579493087557603,-0.05451142513529761
1024,20,1010,1.0513414458525345,0.4129176267281106,1.036578341013825,-0.014242150597387981
1024,21,1024,0.7081012384792625,0.36562500000000003,0.6952764976958525,-0.018445526097762954
1024,22,1038,0.8813659274193548,0.38472062211981567,0.8280529953917051,-0.06438347826086965
1024,23,1052,0.7830069124423963,0.37960829493087556,0.7134216589861752,-0.09753734356075894
1024,24,1066,0.6299776785714286,0.35295218894009217,0.6261520737327189,-0.0061097056117755955
1024,25,1080,1.058080357142857,0.42399193548387093,1.0538594470046083,-0.0040051926755941825
1024,26,1094,0.959205069124424,0.4084101382488479,0.9202188940092166,-0.04236619718309864
1024,27,1108,0.919917194700461,0.3895017281105991,0.8957373271889401,-0.0269943729903539
1024,28,1122,1.1888176843317972,0.5069988479262673,1.1837557603686637,-0.004276155717761521
1024,29,1136,0.8535519873271891,0.3892137096774193,0.8559907834101382,0.0028490915208612133
1024,30,1150,0.8138738479262673,0.4210253456221198,0.806163594470046,-0.009564130046445296
1024,31,1164,0.97136232718894,0.41941244239631337,0.9720622119815668,0.000720000000000165
1024,32,1178,0.9947962269585253,0.46404089861751147,0.9778225806451613,-0.017358615611192896
1024,33,1192,0.6221983006912443,0.3401353686635945,0.6163594470046083,-0.009473130841121558
1024,34,1206,0.6318613191244239,0.3702620967741935,0.5682603686635944,-0.11192219969589456
1024,35,1220,0.7042669930875577,0.3612903225806452,0.6961405529953917,-0.011673562267273674
1024,36,1234,0.7583028513824884,0.41720910138248846,0.7353110599078341,-0.03126811594202894
1024,37,1248,0.6939235311059908,0.3707517281105991,0.6961405529953917,0.0031847331402564683
1024,38,1262,0.7990020161290323,0.39043778801843315,0.7727534562211982,-0.03396757361162872
1024,39,1276,1.0769916474654377,0.45014400921658987,1.0512672811059909,-0.02446986301369858
1024,40,1290,0.9144995679723502,0.3834245391705069,0.9205069124423964,0.006526126408010091
1024,41,1304,0.7320074884792628,0.38277649769585254,0.7151497695852534,-0.023572291582762972
1024,42,1318,0.887628888248848,0.3823588709677419,0.8643433179723502,-0.0269401866044654
1024,43,1332,0.828137960829493,0.3779089861751152,0.8044354838709677,-0.029464733261725495
1024,44,1346,0.9765336981566819,0.4447004608294931,0.9308755760368663,-0.049048576732673155
1024,45,1360,0.8640264976958526,0.4097638248847926,0.8292050691244239,-0.041993747829107475
1024,46,1374,1.0646975806451613,0.43444700460829494,1.0630760368663594,-0.0015253318883772238
1024,47,1388,1.0166013824884794,0.4286578341013825,1.0195852534562213,0.002926553672316312
1024,48,1402,0.7367273905529954,0.38281970046082947,0.6944124423963134,-0.060936333471588444
1024,49,1416,0.8004637096774193,0.4026209677419355,0.7701612903225806,-0.0393455497382198
1024,50,1430,0.8574812788018432,0.3954205069124424,0.8508064516129032,-0.007845294515910428
1024,51,1444,1.0077023329493087,0.3969614055299539,0.9953917050691244,-0.012367621527777706
