fold_id,t_end,mse,mae,skill_vs_naive,mode,run_type
0,730,536.22021484375,6.595238208770752,0.009818376822165797,S4_gru_reg_latent16,manual
1,744,275.264892578125,4.830357074737549,-0.015313883622769087,S4_gru_reg_latent16,manual
2,758,231.7782745361328,5.028273582458496,-0.011481482246026742,S4_gru_reg_latent16,manual
3,772,81.11458587646484,3.1502976417541504,-0.012500923758145266,S4_gru_reg_latent16,manual
4,786,51.693450927734375,2.1815476417541504,-0.01082462026554798,S4_gru_reg_latent16,manual
5,800,49.6875,2.5535714626312256,0.0017041559254770133,S4_gru_reg_latent16,manual
6,814,39.89881134033203,2.261904716491699,0.003863786777713818,S4_gru_reg_latent16,manual
7,828,89.80059814453125,3.0863094329833984,0.08181305807772221,S4_gru_reg_latent16,manual
8,842,75.23809814453125,3.029761791229248,-0.013449863119225025,S4_gru_reg_latent16,manual
9,856,202.0580291748047,5.27529764175415,0.06270584149951497,S4_gru_reg_latent16,manual
10,870,36.44791793823242,2.2247023582458496,0.07089750168494946,S4_gru_reg_latent16,manual
11,884,61.80952453613281,2.6517856121063232,0.07806356316031449,S4_gru_reg_latent16,manual
12,898,43.45981979370117,2.3705356121063232,0.10047127480276308,S4_gru_reg_latent16,manual
13,912,37.00297546386719,2.0238094329833984,0.058676595544814414,S4_gru_reg_latent16,manual
14,926,49.630950927734375,2.377976179122925,0.11094528760458588,S4_gru_reg_latent16,manual
15,940,42.7663688659668,2.394345283508301,0.14106820483938454,S4_gru_reg_latent16,manual
16,954,43.3273811340332,2.449404716491699,0.13743150361130851,S4_gru_reg_latent16,manual
17,968,62.587799072265625,2.986607074737549,0.13505123051718904,S4_gru_reg_latent16,manual
18,982,33.23660659790039,1.9895833730697632,0.09768510382168571,S4_gru_reg_latent16,manual
19,996,79.03720092773438,2.8050594329833984,0.09146428094088976,S4_gru_reg_latent16,manual
20,1010,63.2976188659668,2.4017856121063232,-0.017510303975320385,S4_gru_reg_latent16,manual
21,1024,135.85565185546875,3.721726179122925,-0.03450425005542335,S4_gru_reg_latent16,manual
22,1038,60.01785659790039,3.0267856121063232,-0.003957873043812121,S4_gru_reg_latent16,manual
23,1052,68.875,2.747023820877075,0.0377947302444922,S4_gru_reg_latent16,manual
24,1066,61.394344329833984,2.6294643878936768,0.020419314092133822,S4_gru_reg_latent16,manual
25,1080,87.80952453613281,3.315476179122925,-0.003076851745492881,S4_gru_reg_latent16,manual
26,1094,59.11606979370117,2.7559523582458496,0.0020849618408452786,S4_gru_reg_latent16,manual
27,1108,50.69643020629883,2.5089285373687744,-0.001705416668959403,S4_gru_reg_latent16,manual
28,1122,59.47618865966797,2.636904716491699,0.006191429879032095,S4_gru_reg_latent16,manual
29,1136,78.125,2.5357143878936768,0.07568797609064759,S4_gru_reg_latent16,manual
30,1150,41.19047546386719,2.235119104385376,0.033553339482836675,S4_gru_reg_latent16,manual
31,1164,92.67112731933594,3.4002976417541504,-0.03722514676586508,S4_gru_reg_latent16,manual
32,1178,62.75,2.988095283508301,-0.004406568869918637,S4_gru_reg_latent16,manual
33,1192,24.0,1.75,0.18127822732711074,S4_gru_reg_latent16,manual
34,1206,34.550594329833984,1.898809552192688,0.05058272314274781,S4_gru_reg_latent16,manual
35,1220,39.69643020629883,1.7232142686843872,0.028621288841987558,S4_gru_reg_latent16,manual
36,1234,47.01785659790039,2.095238208770752,0.018086936570726797,S4_gru_reg_latent16,manual
37,1248,16.297618865966797,1.273809552192688,0.0924007266193485,S4_gru_reg_latent16,manual
38,1262,19.401784896850586,1.577380895614624,0.05590151868822757,S4_gru_reg_latent16,manual
39,1276,23.91666603088379,1.577380895614624,0.020239024960062912,S4_gru_reg_latent16,manual
40,1290,35.4523811340332,1.961309552192688,0.04920776427432039,S4_gru_reg_latent16,manual
41,1304,35.61458206176758,1.8854166269302368,0.05578572827128214,S4_gru_reg_latent16,manual
42,1318,20.675594329833984,1.5565476417541504,0.008845804634117549,S4_gru_reg_latent16,manual
43,1332,22.449405670166016,1.6517857313156128,0.13966349527507482,S4_gru_reg_latent16,manual
44,1346,15.528273582458496,1.2991071939468384,0.1284557447040382,S4_gru_reg_latent16,manual
45,1360,27.087797164916992,1.3883928060531616,0.09720779651313549,S4_gru_reg_latent16,manual
46,1374,32.20833206176758,1.851190447807312,0.07638479582982738,S4_gru_reg_latent16,manual
47,1388,19.98958396911621,1.5610119104385376,0.16627356154670614,S4_gru_reg_latent16,manual
48,1402,21.1175594329834,1.4598214626312256,0.14568659689574115,S4_gru_reg_latent16,manual
49,1416,23.477678298950195,1.671130895614624,0.18524064166875387,S4_gru_reg_latent16,manual
50,1430,22.83035659790039,1.5982142686843872,0.048263013977467795,S4_gru_reg_latent16,manual
51,1444,26.900297164916992,1.6264880895614624,0.17969781757265058,S4_gru_reg_latent16,manual
52,1458,60.037200927734375,2.793154716491699,0.08350559636979893,S4_gru_reg_latent16,manual
53,1472,44.23958206176758,2.296130895614624,-0.36327778448482495,S4_gru_reg_latent16,manual
54,1486,49.59077453613281,2.516369104385376,0.03832276591825545,S4_gru_reg_latent16,manual
55,1500,26.334821701049805,1.7544642686843872,-0.08304777918833484,S4_gru_reg_latent16,manual
56,1514,67.91666412353516,2.9732143878936768,0.032230770284458865,S4_gru_reg_latent16,manual
57,1528,46.032737731933594,1.8839285373687744,0.04047890155117406,S4_gru_reg_latent16,manual
58,1542,23.630952835083008,1.610119104385376,0.08403987768296728,S4_gru_reg_latent16,manual
59,1556,28.75,1.8958333730697632,0.03235500054791329,S4_gru_reg_latent16,manual
60,1570,29.13541603088379,1.8794642686843872,0.02168592551072268,S4_gru_reg_latent16,manual
61,1584,35.70833206176758,2.0,0.05916489863337204,S4_gru_reg_latent16,manual
62,1598,45.62202453613281,2.2886905670166016,0.04927587569551206,S4_gru_reg_latent16,manual
63,1612,78.32440185546875,2.565476179122925,0.08107832320587527,S4_gru_reg_latent16,manual
64,1626,47.029762268066406,2.3214285373687744,0.16378258022869974,S4_gru_reg_latent16,manual
65,1640,55.97618865966797,2.5,0.09852137035260444,S4_gru_reg_latent16,manual
66,1654,49.90327453613281,2.3854167461395264,0.12902889691812236,S4_gru_reg_latent16,manual
67,1668,45.144344329833984,2.3526785373687744,0.1290980557347502,S4_gru_reg_latent16,manual
68,1682,57.11458206176758,2.5669643878936768,0.11489060458627187,S4_gru_reg_latent16,manual
69,1696,39.02827453613281,2.1622023582458496,0.12087282456146231,S4_gru_reg_latent16,manual
70,1710,57.86606979370117,2.235119104385376,0.04238186224925744,S4_gru_reg_latent16,manual
71,1724,48.0773811340332,2.029761791229248,-0.0037593197512424403,S4_gru_reg_latent16,manual
72,1738,53.5148811340332,2.0684523582458496,0.06645554352629679,S4_gru_reg_latent16,manual
73,1752,46.42708206176758,2.331845283508301,0.10190275362509205,S4_gru_reg_latent16,manual
74,1766,87.28125,2.6324405670166016,0.07608336089976842,S4_gru_reg_latent16,manual
75,1780,62.22768020629883,2.355654716491699,0.08937088119371439,S4_gru_reg_latent16,manual
76,1794,56.50743865966797,2.2098214626312256,0.0975354813687821,S4_gru_reg_latent16,manual
77,1808,53.511905670166016,2.4464285373687744,0.07936506373907926,S4_gru_reg_latent16,manual
78,1822,87.10267639160156,2.983630895614624,0.04697325040788647,S4_gru_reg_latent16,manual
79,1836,91.57142639160156,2.752976179122925,-0.0021823075113094337,S4_gru_reg_latent16,manual
80,1850,133.8854217529297,4.269345283508301,-0.027347731374721906,S4_gru_reg_latent16,manual
81,1864,93.39434814453125,3.1205356121063232,0.039220487782212765,S4_gru_reg_latent16,manual
82,1878,97.73958587646484,3.2395832538604736,0.026919276730295483,S4_gru_reg_latent16,manual
83,1892,68.59077453613281,2.706845283508301,0.03706097376017847,S4_gru_reg_latent16,manual
84,1906,83.39137268066406,2.8497023582458496,0.049654854250879454,S4_gru_reg_latent16,manual
85,1920,85.08631134033203,2.982142925262451,0.07377050133381169,S4_gru_reg_latent16,manual
86,1934,72.00297546386719,2.422619104385376,0.07946655419746307,S4_gru_reg_latent16,manual
87,1948,77.63243865966797,2.6622023582458496,0.1218818550129408,S4_gru_reg_latent16,manual
88,1962,86.29166412353516,2.9434523582458496,-0.04929060946764441,S4_gru_reg_latent16,manual
89,1976,71.29911041259766,2.563988208770752,0.015412045300677413,S4_gru_reg_latent16,manual
90,1990,54.16071319580078,2.488095283508301,0.15669964338576825,S4_gru_reg_latent16,manual
91,2004,68.89732360839844,2.641369104385376,0.12768476558987063,S4_gru_reg_latent16,manual
92,2018,78.86904907226562,2.886904716491699,0.08450217890189582,S4_gru_reg_latent16,manual
93,2032,77.13987731933594,2.577380895614624,0.09320228030405486,S4_gru_reg_latent16,manual
94,2046,58.470237731933594,2.517857074737549,0.14688319714742049,S4_gru_reg_latent16,manual
95,2060,39.087799072265625,2.1473214626312256,0.112361394069734,S4_gru_reg_latent16,manual
96,2074,28.3988094329834,1.6130952835083008,0.1950396599273948,S4_gru_reg_latent16,manual
97,2088,63.94196319580078,2.4151785373687744,0.03967017641718529,S4_gru_reg_latent16,manual
98,2102,49.28571319580078,2.074404716491699,-0.031486476301912925,S4_gru_reg_latent16,manual
99,2116,47.505950927734375,2.1190476417541504,0.04344698894035026,S4_gru_reg_latent16,manual
100,2130,48.20089340209961,2.263392925262451,0.10849638017318441,S4_gru_reg_latent16,manual
101,2144,88.18154907226562,2.7559523582458496,-0.002402077631936672,S4_gru_reg_latent16,manual
102,2158,99.88392639160156,2.827380895614624,0.04656249435598181,S4_gru_reg_latent16,manual
103,2172,90.29315185546875,2.965773820877075,-0.037941066043844396,S4_gru_reg_latent16,manual
104,2186,76.04911041259766,2.608630895614624,0.0035485909950480066,S4_gru_reg_latent16,manual
105,2200,80.40029907226562,3.0401785373687744,-0.005564838396974636,S4_gru_reg_latent16,manual
106,2214,69.84672546386719,2.549107074737549,0.00014907743999637013,S4_gru_reg_latent16,manual
107,2228,37.532737731933594,1.8154761791229248,-0.006303857273348257,S4_gru_reg_latent16,manual
108,2242,68.08482360839844,2.5580356121063232,-0.0027615226939048387,S4_gru_reg_latent16,manual
109,2256,57.099700927734375,2.4270832538604736,-0.0028225509831227846,S4_gru_reg_latent16,manual
110,2270,75.36756134033203,2.561011791229248,-0.001344407283944582,S4_gru_reg_latent16,manual
111,2284,46.00893020629883,2.0416667461395264,-0.007068201451631895,S4_gru_reg_latent16,manual
112,2298,26.014881134033203,1.5416666269302368,0.17824573081254524,S4_gru_reg_latent16,manual
113,2312,40.45535659790039,1.726190447807312,0.046640511702850995,S4_gru_reg_latent16,manual
114,2326,71.07737731933594,2.5238094329833984,0.12396605000234617,S4_gru_reg_latent16,manual
115,2340,33.79464340209961,1.8958333730697632,0.1260006304115877,S4_gru_reg_latent16,manual
116,2354,22.5550594329834,1.78125,0.16673998434996884,S4_gru_reg_latent16,manual
117,2368,25.90625,1.59375,0.22588822882228032,S4_gru_reg_latent16,manual
118,2382,26.889881134033203,1.610119104385376,0.1058439059777816,S4_gru_reg_latent16,manual
119,2396,53.34672546386719,2.325892925262451,-0.05082807093635244,S4_gru_reg_latent16,manual
120,2410,55.91518020629883,2.5401785373687744,0.06710856798667231,S4_gru_reg_latent16,manual
121,2424,38.686012268066406,2.034226179122925,0.06930866982424677,S4_gru_reg_latent16,manual
122,2438,28.467262268066406,1.6517857313156128,0.09772659207411516,S4_gru_reg_latent16,manual
123,2452,67.55357360839844,2.1934523582458496,0.0621048556276842,S4_gru_reg_latent16,manual
124,2466,36.126487731933594,1.8139880895614624,0.032673218783643265,S4_gru_reg_latent16,manual
125,2480,37.59077453613281,2.046130895614624,0.0984009790581396,S4_gru_reg_latent16,manual
126,2494,40.19047546386719,1.9553571939468384,0.08784493603213073,S4_gru_reg_latent16,manual
127,2508,36.6101188659668,1.9404761791229248,0.10619433751520735,S4_gru_reg_latent16,manual
128,2522,41.30803680419922,2.09375,0.04667212440617585,S4_gru_reg_latent16,manual
129,2536,32.32143020629883,1.9553571939468384,0.029837342668168287,S4_gru_reg_latent16,manual
