fold_id,t_end,mse,mae,skill_vs_naive,mode,run_type
0,730,541.3973388671875,6.620535850524902,0.0002583249497946083,S1_var_baseline,manual
1,744,263.3050537109375,4.760416507720947,0.028799952813166052,S1_var_baseline,manual
2,758,219.1979217529297,4.941964149475098,0.04341923658018276,S1_var_baseline,manual
3,772,74.8125,3.0535714626312256,0.06616393907234108,S1_var_baseline,manual
4,786,48.925594329833984,2.0892856121063232,0.04329863024897862,S1_var_baseline,manual
5,800,47.49553680419922,2.486607074737549,0.04574395967354705,S1_var_baseline,manual
6,814,38.46428680419922,2.199404716491699,0.03967893492858865,S1_var_baseline,manual
7,828,89.96131134033203,3.0714285373687744,0.08016980891426595,S1_var_baseline,manual
8,842,90.37946319580078,3.5252976417541504,-0.217402577463091,S1_var_baseline,manual
9,856,212.1175537109375,5.447916507720947,0.016042347732322937,S1_var_baseline,manual
10,870,50.08333206176758,2.8958332538604736,-0.27668606534365914,S1_var_baseline,manual
11,884,64.38392639160156,2.7589285373687744,0.03966438614938528,S1_var_baseline,manual
12,898,47.44196319580078,2.4955356121063232,0.01804911118020669,S1_var_baseline,manual
13,912,40.369049072265625,2.1607143878936768,-0.02695337958511579,S1_var_baseline,manual
14,926,54.980655670166016,2.546130895614624,0.015114357060695416,S1_var_baseline,manual
15,940,50.05952453613281,2.6190476417541504,-0.005409587366785873,S1_var_baseline,manual
16,954,48.720237731933594,2.625,0.030069644086480052,S1_var_baseline,manual
17,968,70.29762268066406,3.205357074737549,0.028503268424545314,S1_var_baseline,manual
18,982,37.561012268066406,2.1651785373687744,-0.01971483716853739,S1_var_baseline,manual
19,996,83.94196319580078,2.9002976417541504,0.03508384664253861,S1_var_baseline,manual
20,1010,65.08184814453125,2.453869104385376,-0.04619182009108558,S1_var_baseline,manual
21,1024,126.77678680419922,3.5833332538604736,0.03462886551940658,S1_var_baseline,manual
22,1038,56.88541793823242,2.9627976417541504,0.04844047358942105,S1_var_baseline,manual
23,1052,66.46279907226562,2.6830356121063232,0.07149393088877731,S1_var_baseline,manual
24,1066,58.58333206176758,2.5982143878936768,0.06527056799354292,S1_var_baseline,manual
25,1080,84.79166412353516,3.2857143878936768,0.031397152500255765,S1_var_baseline,manual
26,1094,60.157737731933594,2.8035714626312256,-0.015499023426746694,S1_var_baseline,manual
27,1108,48.33481979370117,2.5074405670166016,0.04495739435608537,S1_var_baseline,manual
28,1122,57.19493865966797,2.608630895614624,0.044309639059538,S1_var_baseline,manual
29,1136,75.56696319580078,2.501488208770752,0.1059526055399147,S1_var_baseline,manual
30,1150,48.49106979370117,2.357142925262451,-0.13773953661051852,S1_var_baseline,manual
31,1164,99.59077453613281,3.59375,-0.11467356363121839,S1_var_baseline,manual
32,1178,75.36904907226562,3.330357074737549,-0.20639311518187786,S1_var_baseline,manual
33,1192,26.3824405670166,1.7782738208770752,0.10000506214729266,S1_var_baseline,manual
34,1206,30.425594329833984,1.7678571939468384,0.16393377666296038,S1_var_baseline,manual
35,1220,35.28868865966797,1.586309552192688,0.13647950884899784,S1_var_baseline,manual
36,1234,33.61756134033203,1.7127976417541504,0.29793646437338905,S1_var_baseline,manual
37,1248,11.580357551574707,1.0714285373687744,0.35510063244604795,S1_var_baseline,manual
38,1262,14.8244047164917,1.4077380895614624,0.2786386379604304,S1_var_baseline,manual
39,1276,23.8050594329834,1.6889880895614624,0.024811058078666237,S1_var_baseline,manual
40,1290,32.10268020629883,1.8467261791229248,0.1390429046010605,S1_var_baseline,manual
