seed,target_idx,target,bucket,nonzero_rate,mean_y_true,total_y_true,n_rows,mse,naive_mse,mae,mean_observed,max_observed,skill,delta_mse
123,30,M01AB15,sparse,0.1396167383652718,0.31795072350410636,813.0,1820,0.5606923076923077,0.5637362637362637,0.2603846153846154,0.25934065934065936,7.0,0.005399610136452182,-0.00304395604395602
123,31,M03AB01,ultra,0.003910833007430583,0.016816581931951506,43.0,1820,0.0,0.0,0.0,0.0,0.0,,0.0
123,32,M03AC09,ultra,0.004692999608916699,0.023464998044583497,60.0,1820,0.0,0.0,0.0,0.0,0.0,,0.0
123,33,N01AH01,sparse,0.005475166210402816,0.02072741493938209,53.0,1820,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,1.0,0.0,0.0
123,34,N01AH06,sparse,0.014470082127493155,0.019554165037152915,50.0,1820,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.015384615384615385,1.0,0.0,0.0
123,35,N01AX07,sparse,0.01994524833789597,0.02033633163863903,52.0,1820,0.04970054945054945,0.07692307692307693,0.0510989010989011,0.02857142857142857,2.0,0.35389285714285723,-0.02722252747252748
123,36,N01AX10,sparse,0.05240516229956981,0.07352366053969496,188.0,1820,0.08023076923076923,0.07967032967032966,0.07912087912087912,0.0543956043956044,2.0,-0.007034482758620841,0.0005604395604395657
123,37,N01BB02,sparse,0.032068830660930775,0.04732107938991005,121.0,1820,0.06318681318681318,0.06318681318681318,0.06318681318681318,0.03461538461538462,1.0,0.0,0.0
123,38,N01BB52,dense,0.7059053578412202,3.501759874853344,8954.0,1820,17.639862637362636,17.23076923076923,2.8467582417582418,3.778021978021978,26.0,-0.023742028061224385,0.40909340659340643
123,39,N02AB02,ultra,0.004301916308173641,0.009385999217833398,24.0,1820,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,1.0,0.0,0.0
123,40,N02AX02,dense,0.7446226046147829,5.60735236605397,14338.0,1820,18.592479395604396,20.92032967032967,2.9020604395604397,3.25989010989011,31.0,0.11127216021011166,-2.327850274725275
123,41,N05BA01,sparse,0.16699256941728588,0.20766523269456394,531.0,1820,0.7258489010989011,0.7313186813186813,0.47494505494505496,0.28186813186813187,3.0,0.007479338842975136,-0.005469780219780174
123,42,N05CD08,sparse,0.05318732890105592,0.07352366053969496,188.0,1820,0.10143131868131867,0.1021978021978022,0.0973076923076923,0.056043956043956046,3.0,0.007500000000000062,-0.000766483516483521
123,43,N07AA01,ultra,0.004692999608916699,0.023464998044583497,60.0,1820,0.0,0.0,0.0,0.0,0.0,,0.0
123,44,R03CA02,ultra,0.002737583105201408,0.002737583105201408,7.0,1820,0.0038461538461538464,0.0038461538461538464,0.0038461538461538464,0.0038461538461538464,1.0,0.0,0.0
123,45,R05CB06,sparse,0.05279624560031287,0.06570199452483379,168.0,1820,0.3265961538461538,0.3263736263736264,0.21148351648351646,0.056043956043956046,4.0,-0.0006818181818180058,0.000222527472527434
123,46,R06AB04,sparse,0.4743840438013297,1.5420414548298789,3943.0,1820,4.762870879120879,5.05989010989011,1.4256043956043956,1.415934065934066,12.0,0.0587007275491368,-0.297019230769231
123,47,V03AB25,ultra,0.0007821666014861165,0.0007821666014861165,2.0,1820,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,1.0,0.0,0.0
456,0,A02BA01,sparse,0.059053578412201796,0.07195932733672272,184.0,1820,0.33681318681318684,0.33681318681318684,0.22252747252747251,0.06208791208791209,4.0,0.0,0.0
456,1,A03AB02,sparse,0.03637074696910442,0.05631599530700039,144.0,1820,0.0634793956043956,0.06153846153846154,0.06524725274725275,0.03296703296703297,1.0,-0.031540178571428434,0.0019409340659340552
456,2,A03FA01,sparse,0.2334767305436058,0.3038717246773563,777.0,1820,0.6267129120879121,0.6362637362637362,0.4305769230769231,0.25274725274725274,3.0,0.015010794473229616,-0.00955082417582409
456,3,A04AA01,sparse,0.009777082518576457,0.02972233085647243,76.0,1820,0.006043956043956044,0.006043956043956044,0.004945054945054945,0.004945054945054945,2.0,0.0,0.0
456,4,A10AB05,ultra,0.00039108330074305825,0.00039108330074305825,1.0,1820,0.0,0.0,0.0,0.0,0.0,,0.0
456,5,A10AE04,ultra,0.0007821666014861165,0.0007821666014861165,2.0,1820,0.0,0.0,0.0,0.0,0.0,,0.0
456,6,A11EA,sparse,0.09112240907313257,0.13805240516229958,353.0,1820,0.4395096153846154,0.5653846153846154,0.27728021978021977,0.19065934065934065,5.0,0.2226360544217686,-0.12587499999999996
456,7,B02AA02,sparse,0.02698474775127102,0.032850997262416894,84.0,1820,0.10791483516483516,0.11208791208791209,0.08071428571428571,0.041758241758241756,3.0,0.03723039215686286,-0.004173076923076932
456,8,B05BA03,ultra,0.00039108330074305825,0.00039108330074305825,1.0,1820,0.0005494505494505495,0.0005494505494505495,0.0005494505494505495,0.0005494505494505495,1.0,0.0,0.0
456,9,B05BB01,sparse,0.3343762221353148,0.7328901055924912,1874.0,1820,3.757479395604396,4.05,1.0881043956043956,0.6796703296703297,11.0,0.07222730972730962,-0.2925206043956039
456,10,B05BB02,sparse,0.6589753617520532,4.832225263981228,12356.0,1820,31.034126373626375,42.40659340659341,4.083681318681319,4.841758241758241,22.0,0.2681768592899715,-11.372467032967034
456,11,B05XA03,sparse,0.1638639030113414,0.2229174814235432,570.0,1820,0.5105480769230769,0.5082417582417582,0.38744505494505493,0.22362637362637364,3.0,-0.004537837837837788,0.0023063186813186975
